,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
116,,1082147542,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:03,1082147542
117,,1082147543,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:04,1082147543
118,,1082147544,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:05,1082147544
119,内部错误，请联,1082147538,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:04,1082147538
120,,1082147545,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:04,1082147545
121,,1082147548,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:06,1082147548
122,,1082147551,,300886.SZ,400,0,0.0,23,48,48,20.39,50,20241016 11:07:06,1082147551
123,,1082147555,,300877.SZ,700,200,13.15,23,48,48,13.15,50,20241016 11:07:06,1082147555
124,其他错误,1082147558,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:07:07,1082147558
125,,1082147554,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:07,1082147554
126,,1082147559,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:06,1082147559
127,内部错误，请联,1082147557,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:07,1082147557
128,,1082147562,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:07,1082147562
129,,1082147560,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:07,1082147560
130,,1082147564,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:07,1082147564
131,,1082147565,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:07,1082147565
132,,1082147566,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:08,1082147566
133,,1082147571,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:10,1082147571
134,,1082147574,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:10,1082147574
135,,1082147575,,300877.SZ,700,200,13.15,23,48,48,13.15,50,20241016 11:07:09,1082147575
136,,1082147573,,300886.SZ,400,0,0.0,23,48,48,20.39,50,20241016 11:07:10,1082147573
137,内部错误，请联,1082147576,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:10,1082147576
138,其他错误,1082147577,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:07:10,1082147577
139,,1082147579,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:10,1082147579
140,,1082147581,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:10,1082147581
141,,1082147580,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:11,1082147580
142,,1082147578,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:11,1082147578
143,,1082147582,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:11,1082147582
144,,1082147584,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:14,1082147584
145,,1082147586,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:15,1082147586
146,,1082147587,,123135.SZ,70,70,131.621,24,48,49,131.621,50,20241016 11:07:15,1082147587
147,,1082147589,,300886.SZ,400,0,0.0,23,48,48,20.39,50,20241016 11:07:15,1082147589
148,,1082147590,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:16,1082147590
149,内部错误，请联,1082147592,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:17,1082147592
150,其他错误,1082147593,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:07:17,1082147593
151,,1082147594,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:16,1082147594
152,,1082147591,,300877.SZ,700,200,13.14,23,48,48,13.14,50,20241016 11:07:16,1082147591
153,,1082147595,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:16,1082147595
154,,1082147598,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:18,1082147598
155,,1082147596,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:18,1082147596
156,,1082147597,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:17,1082147597
157,,1082147599,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:17,1082147599
158,,1082147601,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:19,1082147601
159,,1082147603,,300886.SZ,400,0,0.0,23,48,48,20.39,50,20241016 11:07:19,1082147603
160,,1082147602,,123135.SZ,70,70,131.621,24,48,49,131.621,50,20241016 11:07:20,1082147602
161,,1082147606,,600137.SH,700,200,13.72,23,48,48,13.72,50,20241016 11:07:19,1082147606
162,内部错误，请联,1082147608,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:19,1082147608
163,,1082147607,,300877.SZ,700,200,13.14,23,48,48,13.14,50,20241016 11:07:19,1082147607
164,其他错误,1082147609,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:07:19,1082147609
165,,1082147610,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:20,1082147610
166,,1082147611,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:20,1082147611
167,,1082147613,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:21,1082147613
168,,1082147616,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:22,1082147616
169,,1082147615,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:21,1082147615
170,,1082147614,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:22,1082147614
