,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
358,20241022,1,517050,517050,2000000,0.9,10543.04,10543.05,0.6784,1356726.77,0.0,0,互联网50ETF
359,20241022,1,517080,517080,4000000,0.5,41198.87,38478.09,0.8056,3222264.65,0.0,0,沪港深500ETF基金
360,20241022,1,517090,517090,1000000,0.5,9847.47,9839.47,1.532,1532043.12,0.0,0,央企共赢ETF
361,20241022,1,517100,517100,4500000,0.5,60804.49,63609.95,0.8074,3633354.93,0.0,0,AH500ETF
362,20241022,1,517110,517110,1000000,0.5,1335.78,-984.94,0.542,542010.05,0.0,0,创新药沪深港ETF
363,20241022,1,517120,517120,2000000,0.9,-10965.08,-11255.08,0.5103,1020697.0,0.0,0,沪港深创新药ETF
364,20241022,1,517160,517160,2000000,0.5,427.82,1196.01,0.7201,1440251.85,0.0,0,长江保护主题ETF
365,20241022,1,517170,517170,5000000,0.5,40995.0,42303.28,0.8211,4105443.51,0.0,0,沪港深ETF
366,20241022,1,517180,517180,1000000,0.9,-352.62,383.79,1.5432,1543204.48,0.0,0,中国国企ETF
367,20241022,1,517200,517200,1000000,0.5,-1474.11,-8755.83,0.6176,617583.34,0.0,0,互联网ETF
368,20241022,1,517300,517300,3000000,0.5,-16268.57,-15713.22,0.7628,2288510.95,0.0,0,沪港深300ETF
369,20241022,1,517330,517330,1000000,0.5,927.35,1241.16,0.724,723957.34,0.0,0,长江保护ETF
370,20241022,1,517350,517350,1500000,0.4,-18183.53,-20970.93,0.6689,1003332.52,0.0,0,中概科技ETF
371,20241022,1,517360,517360,1500000,0.5,-18630.46,-18608.87,0.868,1301932.62,0.0,0,沪港深科技ETF
372,20241022,1,517380,517380,2000000,0.5,-24086.39,-24255.84,0.5416,1083170.04,0.0,0,创新药沪港深ETF
373,20241022,1,517390,517390,1000000,0.5,10051.03,10041.51,1.001,1001037.55,0.0,0,云计算沪港深ETF
374,20241022,1,517400,517400,1000000,0.5,5200.93,4502.11,1.0084,1008380.82,0.0,0,黄金股票ETF
375,20241022,1,517520,517520,500000,0.5,-1858.45,-1006.21,1.2586,629276.07,0.0,0,黄金股ETF
376,20241022,1,517550,517550,1500000,0.5,-31275.59,-31614.51,0.7229,1084335.02,0.0,0,消费ETF沪港深
377,20241022,1,517660,517660,1200000,0.5,-966.78,-970.38,0.9043,1085219.75,0.0,0,物联网沪港深ETF
378,20241022,1,517770,517770,1000000,0.5,15552.08,13119.3,0.8873,887313.96,0.0,0,游戏传媒ETF
379,20241022,1,517800,517800,1000000,0.5,25638.28,28242.44,0.7109,710935.55,0.0,0,人工智能50ETF
380,20241022,1,517850,517850,2000000,0.5,-7026.02,-7087.36,0.8428,1685571.44,0.0,0,张江ETF
381,20241022,1,517880,517880,2000000,0.9,-32883.15,-32883.16,0.8782,1756410.12,0.0,0,品牌消费ETF
382,20241022,1,517900,517900,1000000,0.5,-812.31,-1646.77,1.2371,1237080.67,0.0,0,银行ETF优选
383,20241022,1,517990,517990,1000000,0.5,2827.33,3294.8,0.7756,775648.88,0.0,0,医药ETF沪港深
384,20241022,1,518600,518600,300000,1.0,-96463.76,-96463.76,5.9206,1776166.24,0.0,0,上海金ETF
385,20241022,1,518660,518660,300000,1.0,-75345.4,-75345.4,5.9894,1796834.6,0.0,0,黄金ETF基金
386,20241022,1,518680,518680,100000,1.0,-25256.03,-25256.03,5.9895,598953.97,0.0,0,金ETF
387,20241022,1,518800,518800,300000,1.0,-90814.04,-90814.04,5.9379,1781365.96,0.0,0,黄金基金ETF
388,20241022,1,518850,518850,300000,1.0,-64230.14,-64230.14,6.0265,1807949.86,0.0,0,黄金ETF华夏
389,20241022,1,518860,518860,300000,1.0,-64741.71,-64741.71,6.0263,1807888.29,0.0,0,黄金ETFAU
390,20241022,1,518880,518880,300000,1.0,-69246.69,-69246.69,6.0098,1802933.31,0.0,0,黄金ETF
391,20241022,1,518890,518890,300000,1.0,-63547.73,-63547.73,6.0303,1809082.27,0.0,0,中银上海金ETF
392,20241022,1,520660,520660,1000000,1.0,1.01,68.22,0.9192,919176.63,0.0,0,港股通央企红利ETF南方
393,20241022,1,520700,520700,1000000,1.0,50.83,387.64,0.9618,961775.09,0.0,0,港股创新药ETF基金
394,20241022,1,520830,520830,500000,1.0,1400.29,1400.29,0.9907,495360.51,0.0,0,沙特ETF
395,20241022,1,520890,520890,500000,1.0,58.03,283.64,1.1565,578269.49,0.0,0,港股通红利低波ETF
396,20241022,1,520900,520900,500000,1.0,-65.17,17.77,0.9211,460550.77,0.0,0,红利ETF港股
397,20241022,1,520990,520990,1000000,1.0,0.27,215.93,0.918,917985.41,0.0,0,港股央企红利50ETF
398,20241022,1,530000,530000,1000000,1.0,-1868.09,-1983.09,1.2054,1205371.91,0.0,0,上证50ETF天弘
399,20241022,1,560000,560000,1000000,0.5,22310.0,22332.0,0.6547,654683.0,0.0,0,智慧电车ETF
400,20241022,1,560010,560010,3000000,0.65,10673.05,9086.05,2.3835,7150592.05,0.0,0,中证1000ETF指数
401,20241022,1,560020,560020,1000000,0.5,-2733.96,-2733.96,1.0921,1092123.04,0.0,0,红利ETF添富
402,20241022,1,560030,560030,1000000,0.5,2416.82,646.82,1.1808,1180782.82,0.0,0,800价值ETF
403,20241022,1,560050,560050,2000000,0.5,-4860.66,-4975.66,0.8455,1691095.34,0.0,0,MSCI中国A50ETF
404,20241022,1,560060,560060,1000000,0.5,-16591.48,-16607.48,0.7614,761387.52,0.0,0,碳中和ETF
405,20241022,1,560070,560070,200000,0.5,256.03,232.03,1.0767,215333.03,0.0,0,央企股东回报ETF
406,20241022,1,560080,560080,500000,0.5,-24792.61,-25129.61,1.1056,552783.39,0.0,0,中药ETF
407,20241022,1,560090,560090,500000,0.5,1497.18,1497.18,1.2198,609881.18,0.0,0,证券指数ETF
408,20241022,1,560100,560100,1500000,0.6,675.25,1405.25,0.9411,1411597.25,0.0,0,中证500增强ETF
409,20241022,1,560110,560110,3000000,0.5,23755.26,22400.26,0.8584,2575110.26,0.0,0,中证1000ETF基金
410,20241022,1,560150,560150,1000000,0.5,-3972.69,-3972.69,1.0898,1089797.31,0.0,0,红利低波ETF泰康
411,20241022,1,560170,560170,500000,0.5,-3707.52,-3707.52,0.8861,443045.48,0.0,0,央企科技ETF
412,20241022,1,560180,560180,2500000,0.5,5516.38,-13467.62,1.0088,2522090.38,0.0,0,ESG300ETF
413,20241022,1,560220,560220,3000000,0.7,21413.51,22351.51,0.9968,2990416.51,0.0,0,中证2000ETF广发
414,20241022,1,560260,560260,1000000,0.4,6477.69,6477.69,0.8466,846645.69,0.0,0,医疗ETF龙头
415,20241022,1,560280,560280,500000,0.4,-1911.43,-1911.43,1.1557,577838.57,0.0,0,工程机械ETF
416,20241022,1,560300,560300,1000000,0.5,14043.7,14043.7,1.3296,1329601.7,0.0,0,电信50ETF
417,20241022,1,560330,560330,1000000,0.5,2328.8,2328.8,1.15,1149979.8,0.0,0,沪深300价值ETF申万菱信
418,20241022,1,560350,560350,2000000,0.5,-2719.94,-2834.94,1.1301,2260160.06,0.0,0,中证A50ETF指数基金
419,20241022,1,560360,560360,1000000,0.5,-1464.86,-1464.86,1.3446,1344585.14,0.0,0,软件指数ETF
420,20241022,1,560500,560500,1000000,0.55,66977.29,66977.29,0.935,934952.29,0.0,0,500质量成长ETF
421,20241022,1,560510,560510,3000000,0.5,91509.18,94876.18,0.9529,2858658.18,0.0,0,中证A500ETF
422,20241022,1,560520,560520,1000000,0.5,1525.55,2121.55,1.0417,1041735.55,0.0,0,红利低波100ETF基金
423,20241022,1,560530,560530,3000000,0.5,91306.23,86983.23,0.9842,2952623.23,0.0,0,中证A500ETF摩根
424,20241022,1,560550,560550,2000000,0.4,-1219.74,-439.74,0.7677,1535465.26,0.0,0,碳中和ETF龙头
425,20241022,1,560560,560560,1000000,0.5,-2596.09,-2467.09,0.5821,582078.91,0.0,0,碳中和ETF泰康
426,20241022,1,560580,560580,1000000,0.5,-196.47,-324.47,1.0432,1043158.53,0.0,0,电力ETF南方
427,20241022,1,560590,560590,3000000,0.5,-15070.31,25368.02,1.0368,3110500.28,0.0,0,1000ETF增强
428,20241022,1,560610,560610,3000000,0.7,125182.08,128433.08,0.9538,2861547.08,0.0,0,A500指数ETF
429,20241022,1,560620,560620,500000,0.5,-2506.69,-2554.69,0.9281,464060.31,0.0,0,公用ETF
430,20241022,1,560650,560650,1500000,0.5,5372.47,5372.47,0.8165,1224693.47,0.0,0,核心50ETF
431,20241022,1,560660,560660,1000000,0.5,7428.95,7428.95,1.071,1071016.95,0.0,0,云50ETF
432,20241022,1,560680,560680,1500000,0.4,16425.58,15155.58,0.8884,1332563.58,0.0,0,消费ETF龙头
433,20241022,1,560690,560690,750000,0.5,-327.92,-1885.95,1.2801,960057.83,0.0,0,电信ETF基金
434,20241022,1,560700,560700,500000,0.4,-2024.3,-2080.3,1.0841,542072.7,0.0,0,央企红利50ETF
435,20241022,1,560780,560780,1000000,0.4,18536.66,18536.66,1.1297,1129670.66,0.0,0,芯片设备ETF
436,20241022,1,560800,560800,2000000,0.55,7119.25,7119.25,0.7326,1465280.25,0.0,0,数字经济ETF
437,20241022,1,560850,560850,1000000,0.5,-3214.19,-3214.19,1.2099,1209931.81,0.0,0,信创50ETF
438,20241022,1,560860,560860,1000000,0.5,736.11,736.11,0.8396,839584.11,0.0,0,工业有色ETF
439,20241022,1,560880,560880,1500000,0.4,1159.89,181.89,1.3429,2014373.89,0.0,0,家电ETF龙头
440,20241022,1,560890,560890,1000000,0.5,4717.98,4717.98,1.1367,1136708.98,0.0,0,红利低波ETF新华
441,20241022,1,560900,560900,1000000,0.5,-42989.56,-42989.56,0.7878,787824.44,0.0,0,创新药企ETF
442,20241022,1,560950,560950,2000000,0.5,17275.89,23824.89,1.0226,2045160.89,0.0,0,500ETF增强
443,20241022,1,560960,560960,1000000,1.0,-11149.69,-8377.69,0.7928,792840.31,0.0,0,碳中和60指数ETF
444,20241022,1,560980,560980,1500000,0.4,4851.95,4851.95,0.5308,796251.95,0.0,0,光伏30ETF
445,20241022,1,560990,560990,1000000,0.5,-1772.59,-2195.59,0.8476,847605.41,0.0,0,中金科技先锋ETF
446,20241022,1,561000,561000,2500000,0.5,-4202.25,-34447.25,1.0991,2747782.75,0.0,0,沪深300ETF增强基金
447,20241022,1,561010,561010,1000000,0.5,-33335.53,-33335.53,1.0397,1039664.47,0.0,0,软件ETF基金
448,20241022,1,561060,561060,500000,0.5,-2704.22,-2704.22,1.076,538005.78,0.0,0,国企红利ETF
449,20241022,1,561100,561100,1000000,0.5,19414.85,19414.85,0.8695,869472.85,0.0,0,消费电子ETF富国
450,20241022,1,561120,561120,1500000,0.5,2164.77,2164.77,1.1537,1730503.77,0.0,0,家电ETF
451,20241022,1,561130,561130,2000000,0.5,5333.1,5218.1,0.7914,1582748.1,0.0,0,国货ETF
452,20241022,1,561160,561160,1500000,0.5,-903.73,-903.73,0.5033,754981.27,0.0,0,锂电池ETF
453,20241022,1,561170,561170,500000,0.5,-1401.96,-1473.96,1.0766,538295.04,0.0,0,绿电50ETF
454,20241022,1,561180,561180,2000000,0.5,9485.93,9370.93,1.0674,2134712.93,0.0,0,A100ETF
455,20241022,1,561190,561190,1000000,0.5,-17924.1,-17960.1,0.7695,769473.9,0.0,0,双碳ETF
456,20241022,1,561200,561200,2000000,0.5,41485.5,41370.5,1.189,2378008.5,0.0,0,中证100ETF工银
457,20241022,1,561230,561230,2000000,0.5,4477.92,4362.92,1.1362,2272412.92,0.0,0,中证A50ETF基金
458,20241022,1,561260,561260,200000,0.5,2126.07,2110.07,1.124,224798.07,0.0,0,能源ETF
459,20241022,1,561280,561280,3000000,0.5,-9991.51,10636.49,0.9942,2982521.49,0.0,0,中证1000ETF增强
460,20241022,1,561300,561300,3000000,0.5,10808.68,10808.68,0.8187,2456061.68,0.0,0,300增强ETF
461,20241022,1,561310,561310,1000000,0.8,30051.28,30051.28,0.7917,791670.28,0.0,0,消电ETF
462,20241022,1,561320,561320,1000000,0.8,-1920.68,-2065.68,0.9395,939475.32,0.0,0,交运ETF
463,20241022,1,561330,561330,1000000,0.5,7283.61,7283.61,1.0246,1024617.61,0.0,0,矿业ETF
464,20241022,1,561350,561350,3000000,0.8,-33087.25,-35255.25,0.8783,2635002.75,0.0,0,国泰中证500ETF
465,20241022,1,561360,561360,1000000,0.8,1.27,1.27,1.0491,1049105.27,0.0,0,石油ETF
466,20241022,1,561370,561370,2000000,0.5,-14448.4,-15991.4,0.9539,1907837.6,0.0,0,2000ETF
467,20241022,1,561500,561500,1500000,0.5,-11006.45,-11006.45,0.6462,969310.55,0.0,0,漂亮50ETF
468,20241022,1,561510,561510,1000000,0.5,-2721.38,-3296.38,1.0807,1080674.62,0.0,0,中医药ETF
469,20241022,1,561550,561550,1500000,0.5,2558.27,2432.27,0.9176,1376339.27,0.0,0,500增强ETF
470,20241022,1,561560,561560,500000,0.5,-1305.98,-931.98,1.1924,596175.02,0.0,0,电力ETF
471,20241022,1,561570,561570,1000000,0.5,-3345.83,-5767.83,0.9959,995885.17,0.0,0,油气ETF基金
472,20241022,1,561580,561580,500000,0.5,3031.18,2983.18,1.1574,578715.18,0.0,0,央企红利ETF
473,20241022,1,561590,561590,2500000,0.5,208955.8,208955.8,0.9654,2413381.8,0.0,0,中证1000增强ETF
