,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
94,20241010,1,512070,512070,1000000,1.0,3994.9,3994.9,0.8306,830643.9,0.0,0,证券保险ETF
95,20241010,1,512090,512090,2000000,0.8,4395.55,12632.55,1.5635,3127004.55,0.0,0,MSCIA股ETF易方达
96,20241010,1,512100,512100,2000000,0.5,-1165.69,3195.31,2.3282,4656492.31,0.0,0,中证1000ETF
97,20241010,1,512120,512120,1000000,0.5,-15103.28,-10834.28,0.4436,443600.72,0.0,0,医药50ETF
98,20241010,1,512150,512150,1000000,0.5,68942.99,69514.99,1.6461,1646124.99,0.0,0,A50ETF
99,20241010,1,512160,512160,2000000,0.5,-480.27,594.73,1.193,2385939.73,0.0,0,MSCI中国A股ETF
100,20241010,1,512170,512170,1000000,0.5,224.97,1091.97,0.3627,362650.97,0.0,0,医疗ETF
101,20241010,1,512180,512180,2000000,0.5,170437.69,170751.69,1.4147,2829460.69,0.0,0,MSCIA股ETF基金
102,20241010,1,512190,512190,700000,0.5,-22.02,1173.98,1.82,1274032.98,0.0,0,浙商之江凤凰ETF
103,20241010,1,512200,512200,250000,0.5,573.55,-498.45,1.4921,373032.55,0.0,0,房地产ETF
104,20241010,1,512220,512220,1500000,0.15,128.6,-6059.4,1.6431,2464577.6,0.0,0,TMTETF
105,20241010,1,512260,512260,800000,0.5,10660.59,10764.59,1.5448,1235842.59,0.0,0,中证500低波动ETF
106,20241010,1,512280,512280,2000000,0.5,91.21,-463.79,1.4691,2938104.21,0.0,0,MSCIA股ETF景顺
107,20241010,1,512290,512290,1000000,0.8,-23602.91,-23602.91,1.0236,1023581.09,0.0,0,生物医药ETF
108,20241010,1,512330,512330,1500000,0.5,135.6,135.6,0.9463,1419509.6,0.0,0,信息科技ETF
109,20241010,1,512360,512360,3000000,0.5,60084.05,57876.05,1.5072,4521628.05,0.0,0,平安MSCI国际ETF
110,20241010,1,512380,512380,3000000,0.5,112113.7,112101.7,1.3246,3973858.7,0.0,0,MSCI中国ETF
111,20241010,1,512390,512390,3000000,0.5,-108126.17,-120579.17,1.0707,3212210.83,0.0,0,平安MSCI低波ETF
112,20241010,1,512400,512400,500000,0.6,-651.18,570.82,1.0267,513342.82,0.0,0,有色金属ETF
113,20241010,1,512480,512480,2000000,0.5,21874.31,21874.31,0.9894,1978765.31,0.0,0,半导体ETF
114,20241010,1,512500,512500,800000,0.5,2710.14,-2105.19,3.1411,2512883.46,0.0,0,中证500ETF华夏
115,20241010,1,512510,512510,1500000,0.5,35850.16,32768.16,1.6091,2413619.16,0.0,0,中证500指数ETF
116,20241010,1,512520,512520,3000000,0.5,93663.44,87186.44,1.1948,3584352.44,0.0,0,MSCIETF
117,20241010,1,512530,512530,1000000,0.5,3861.32,4711.32,1.436,1436007.32,0.0,0,沪深300红利ETF
118,20241010,1,512550,512550,1000000,0.5,-1264.14,-2338.14,1.533,1532956.86,0.0,0,A50ETF基金
119,20241010,1,512560,512560,1000000,0.7,-74.75,-74.75,0.6123,612255.25,0.0,0,军工ETF易方达
120,20241010,1,512570,512570,1000000,0.9,3148.49,4011.49,1.2007,1200654.49,0.0,0,证券ETF易方达
121,20241010,1,512580,512580,600000,0.5,3122.04,3122.04,1.0218,613095.04,0.0,0,环保ETF
122,20241010,1,512600,512600,1300000,0.5,7476.42,9343.42,0.7147,929079.42,0.0,0,必选消费ETF
123,20241010,1,512640,512640,500000,0.5,-7981.1,-4606.1,2.2459,1122928.9,0.0,0,金融地产ETF基金
124,20241010,1,512650,512650,2000000,0.5,-2493.54,-1288.54,0.9897,1979338.46,0.0,0,长三角ETF
125,20241010,1,512660,512660,1000000,0.8,-291.55,-291.55,1.0112,1011151.45,0.0,0,军工ETF
126,20241010,1,512670,512670,1000000,0.5,-6171.92,-7365.67,0.6959,695868.45,0.0,0,国防ETF
127,20241010,1,512680,512680,800000,0.3,-4923.95,-5497.95,1.0364,829113.05,0.0,0,军工ETF龙头
128,20241010,1,512690,512690,1100000,0.5,5368.26,5368.26,0.6425,706794.26,0.0,0,酒ETF
129,20241010,1,512700,512700,500000,1.0,127.28,-8.72,1.3682,684087.28,0.0,0,银行ETF基金
130,20241010,1,512710,512710,1000000,0.5,10856.05,10856.05,0.624,623966.05,0.0,0,军工龙头ETF
131,20241010,1,512720,512720,1000000,0.8,-2736.71,-1221.71,0.989,988968.29,0.0,0,计算机ETF
132,20241010,1,512730,512730,500000,0.5,-983.63,-617.63,1.3928,696419.37,0.0,0,中证银行ETF
133,20241010,1,512750,512750,900000,0.5,23466.63,28534.63,1.3653,1228731.63,0.0,0,基本面50ETF
134,20241010,1,512760,512760,1200000,0.8,-2775.38,-2775.38,1.1149,1337904.62,0.0,0,芯片ETF
135,20241010,1,512770,512770,1000000,0.5,6850.78,1594.16,1.3683,1368297.53,0.0,0,战略新兴ETF
136,20241010,1,512800,512800,300000,0.5,168.07,310.07,1.3585,407557.07,0.0,0,银行ETF
137,20241010,1,512810,512810,1000000,0.5,311.6,1521.6,1.1577,1157689.6,0.0,0,国防军工ETF
138,20241010,1,512820,512820,300000,0.5,1249.49,874.49,1.3772,413160.49,0.0,0,银行业ETF
139,20241010,1,512870,512870,1000000,0.5,-89918.36,-87223.36,1.1813,1181272.64,0.0,0,杭州湾区ETF
140,20241010,1,512880,512880,1000000,0.8,-222.91,654.09,1.1854,1185380.09,0.0,0,证券ETF
141,20241010,1,512890,512890,1000000,0.5,2121.71,1584.71,1.0572,1057169.71,0.0,0,红利低波ETF
142,20241010,1,512900,512900,500000,1.0,298.73,298.73,1.1789,589457.73,0.0,0,证券ETF基金
143,20241010,1,512910,512910,1500000,0.5,-16901.61,-17369.61,1.0309,1546345.39,0.0,0,中证100ETF
144,20241010,1,512930,512930,1000000,0.5,16287.91,16127.91,1.2797,1279711.91,0.0,0,AI人工智能ETF
