,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
584,2528,A77,0G,汉语言文学,非定向,2,492,2,4,5060,舜耕校区,,4471
585,2531,H15,0G,审计学,非定向,14,399,18,4,26800,校本部,,15875
586,2540,595,0G,护理学,非定向,2,469,2,4,5500,龙子湖校区,,6732
587,2543,A77,0H,新闻学,非定向,2,472,3,4,5060,舜耕校区,,6374
588,2549,808,0H,会展经济与管理,非定向,6,383,10,4,30000,校本部,,18130
589,2554,M04,0H,小学教育（师范类）,非定向,2,439,2,4,3400,校本部,,10427
590,2556,D34,0H,广告学,非定向,1,381,0,4,29800,肇庆校区,,18406
591,2573,A77,0J,外国语言文学类,非定向,3,469,0,4,5280,舜耕校区,包含专业：英语、德语、法语、日语、商务英语,6732
592,2577,157,0J,工商管理类,非定向,4,444,4,4,4600,河北省石家庄市,企业管理方向。包含专业：工商管理、市场营销、人力资源管理、旅游管理,9776
593,2581,423,0J,网络与新媒体,非定向,5,445,5,4,6000,校本部,,9650
594,2585,808,0J,养老服务管理,非定向,2,381,2,4,30000,校本部,,18406
595,2592,H58,0J,经济学,非定向,1,456,1,4,5200,校本部,,8255
596,2602,D70,0J,工程管理,非定向,1,420,1,4,15000,主校区,,12972
597,2606,A73,0J,汉语言文学,非定向,1,404,2,4,31800,校本部,,15184
598,2618,A59,0J,日语,非定向,3,456,1,4,6500,奉浦校区,,8255
599,2620,H18,0J,英语,非定向,1,406,1,4,18000,校本部,,14913
600,2621,342,0K,经济学,非定向,1,390,1,4,27880,宝盖校区,,17106
601,2624,759,0K,市场营销,非定向,20,408,29,4,4600,校本部,,14636
602,2641,D70,0K,财务管理,非定向,1,417,1,4,15000,主校区,,13376
603,2644,A73,0K,英语,非定向,2,382,2,4,31800,校本部,,18266
604,2645,F31,0K,中西医临床医学,非定向,3,418,4,5,26800,校本部,,13227
605,2652,J21,0L,新闻学,非定向,6,382,6,4,35000,校本部,,18266
606,2667,759,0L,公共事业管理,非定向,20,411,26,4,4600,校本部,,14212
607,2671,421,0L,数字经济,非定向,3,424,4,4,3880,校本部,,12423
608,2672,D70,0L,物流管理,非定向,1,394,1,4,15000,主校区,,16571
609,2681,A77,0L,金融数学,非定向,1,483,1,4,6325,圣井校区,,5295
610,2682,C28,0L,资产评估,非定向,1,424,1,4,3800,校本部,,12423
611,2684,342,0M,金融工程,非定向,1,382,0,4,27880,宝盖校区,,18266
612,2685,A58,0M,广告学,非定向,2,453,2,4,5460,校本部,,8634
613,2701,D70,0M,人力资源管理,非定向,1,387,1,4,15000,主校区,,17548
614,2704,B92,0M,经济学,非定向,1,466,1,4,4900,北校区,,7074
615,2706,038,0M,商务英语,非定向,5,398,5,4,4900,校本部,,16011
616,2712,595,0M,公共管理类,非定向,2,427,2,4,4400,龙子湖校区,包含专业：公共事业管理(卫生事业管理方向)、市场营销、应用心理学、健康服务与管理,12009
617,2714,D29,0N,工商管理,非定向,1,381,1,4,22000,昆明市,,18406
618,2722,646,0N,城乡规划,非定向,1,387,1,4,20800,,第一年在红安校区，第二年以后回武汉校本部,17548
619,2723,094,0N,地理科学（师范类）,非定向,5,429,5,4,4900,校本部,,11719
620,2724,712,0N,编辑出版学,非定向,2,457,1,4,5100,太原校区,,8107
621,2725,A77,0N,经济统计学,非定向,2,490,2,4,6325,圣井校区,,4645
622,2734,161,0N,俄语,非定向,5,410,5,4,4400,,,14357
623,2740,527,0P,广播电视学,非定向,2,447,2,4,5625,红河校区,,9388
624,2741,K67,0P,翻译,非定向,2,399,2,4,17000,成都校区,,15875
625,2743,342,0P,财务管理,非定向,1,388,2,4,27880,宝盖校区,,17390
626,2772,E56,0Q,酿酒工程,非定向,1,405,0,4,17000,,,15057
627,2780,K01,0Q,物流管理,非定向,2,425,3,4,4900,校本部,,12275
628,2783,H57,0Q,市场营销,非定向,2,381,2,4,26840,校本部,,18406
629,2791,D71,0Q,国际经济与贸易,非定向,2,412,3,4,15000,天津市宝坻区,,14081
630,2796,B48,0Q,会计学,非定向,3,450,3,4,4600,校本部,,9034
631,2799,K67,0Q,商务英语,非定向,2,386,2,4,17000,宜宾校区,,17686
632,2800,342,0R,审计学,非定向,1,387,1,4,27880,宝盖校区,,17548
633,2808,421,0R,小学教育（师范类）,非定向,3,447,3,4,3880,校本部,,9388
634,2813,371,0R,小学教育,非定向,3,389,3,4,20000,唐山校区,,17250
635,2815,F31,0R,护理学,非定向,3,409,2,4,22800,校本部,,14492
636,2818,B48,0R,工商管理,非定向,3,444,3,4,4600,校本部,,9776
637,2822,E56,0S,会计学,非定向,2,422,3,4,17000,,,12726
638,2826,K01,0S,供应链管理,非定向,2,399,1,4,4900,校本部,,15875
639,2830,H57,0S,财务管理,非定向,2,398,2,4,26840,校本部,,16011
640,2833,753,0S,公共事业管理,非定向,11,437,12,4,4400,新城校区,,10697
641,2838,A77,0S,金融学,非定向,1,486,1,4,6600,圣井校区,,5000
642,2840,487,0S,旅游管理（数字文旅）,非定向,1,390,0,4,13000,校本部,,17106
643,2843,D71,0S,金融工程,非定向,3,400,3,4,15000,天津市宝坻区,,15715
644,2850,E23,0T,汉语国际教育,非定向,2,453,2,4,4000,校本部,外语90及以上,8634
645,2869,F37,0T,工商管理,非定向,1,409,1,4,18000,福建厦门,,14492
646,2882,884,0U,俄语,非定向,1,423,1,4,4500,校本部,,12567
647,2886,371,0U,助产学,非定向,3,398,3,4,22000,唐山校区,,16011
648,2887,D71,0U,会计学,非定向,2,445,2,4,15000,天津市宝坻区,,9650
649,2888,535,0U,市场营销,非定向,1,445,1,4,4000,校本部,,9650
650,2891,F39,0U,会计学,非定向,2,397,2,4,22800,校本部,,16180
651,2893,F37,0U,会计学,非定向,2,436,2,4,18000,福建厦门,,10816
652,2894,K67,0U,财务管理,非定向,1,405,1,4,17000,成都校区,,15057
653,2905,924,0V,会计学,非定向,5,410,5,4,15000,校本部,,14357
654,2908,646,0V,工商管理,非定向,1,394,1,4,21800,,第一年在红安校区，第二年以后回武汉校本部,16571
655,2912,A77,0V,资产评估,非定向,2,483,2,4,6600,圣井校区,,5295
656,2917,535,0V,物流管理,非定向,1,439,0,4,4000,校本部,,10427
657,2919,038,0V,经济统计学,非定向,5,459,5,4,4600,校本部,,7873
658,2923,451,0V,俄语,非定向,6,379,7,4,24000,校本部,,18670
659,2924,B48,0V,广告学,非定向,3,443,2,4,4600,校本部,,9897
660,2925,840,0V,传播学,非定向,4,411,4,4,6800,净月校区,,14212
661,2927,E23,0W,体育经济与管理,非定向,4,444,4,4,4000,校本部,,9776
662,2929,D32,0W,商务英语,非定向,3,390,1,4,20000,校本部,,17106
663,2931,D29,0W,汉语国际教育,非定向,1,379,0,4,20000,昆明市,,18670
664,2932,K67,0W,物流管理,非定向,1,391,1,4,17000,宜宾校区,,16961
665,2936,157,0W,法语,非定向,2,439,2,4,4900,河北省石家庄市,,10427
666,2938,127,0W,市场营销,非定向,3,457,3,4,5200,西太湖校区,,8107
667,2940,646,0W,市场营销,非定向,1,393,1,4,20800,,第一年在红安校区，第二年以后回武汉校本部,16696
668,2942,892,0W,市场营销,非定向,2,406,2,4,4000,主校区,,14913
669,2944,421,0W,汉语国际教育,非定向,3,433,3,4,3650,校本部,,11191
670,2949,535,0W,国际商务,非定向,1,447,2,4,4000,校本部,,9388
671,2952,B48,0W,汉语言文学,非定向,2,472,2,4,4600,校本部,,6374
672,2953,F37,0W,电子商务,非定向,2,405,2,4,18500,福建厦门,,15057
673,2956,B48,0X,网络与新媒体,非定向,2,461,3,4,4600,校本部,,7653
674,2958,429,0X,汉语言文学（师范类）,非定向,4,470,6,4,5060,中工校区,,6623
675,2959,H54,0X,网络与新媒体,非定向,6,387,6,4,24800,南宁东盟校区,,17548
676,2961,646,0X,会计学,非定向,1,408,1,4,22800,,第一年在红安校区，第二年以后回武汉校本部,14636
677,2965,D71,0X,财务管理,非定向,2,433,2,4,15000,天津市宝坻区,,11191
678,2969,576,0X,英语（师范类）,非定向,4,409,4,4,4000,校本部,,14492
679,2974,F74,0Y,国际经济与贸易,非定向,2,446,2,4,5200,校本部,,9517
680,2979,146,0Y,市场营销,非定向,2,399,2,4,4270,瑶湖校区,,15875
681,2982,729,0Y,地理科学（师范类）,非定向,4,463,4,4,5000,校本部,,7411
682,2984,421,0Y,英语（师范类）,非定向,3,432,3,4,3880,校本部,,11329
683,2991,157,0Y,法学,非定向,3,483,3,4,4600,河北省石家庄市,,5295
684,2992,D29,0Z,法学,非定向,1,422,1,4,22000,昆明市,,12726
685,2994,191,0Z,历史学,非定向,2,457,2,4,3830,,,8107
686,2995,L98,0Z,旅游管理（中外合作办学）,非定向,6,395,6,4,26000,长吉校区,我校与澳大利亚南十字星大学合作办学专业，只录取有专业志愿的考生，不接受专业调剂。主干课用英语授课，非英语语种考生慎重报考。,16438
687,2997,146,0Z,物流管理,非定向,2,411,2,4,4270,瑶湖校区,,14212
688,2999,729,0Z,自然地理与资源环境,非定向,2,428,1,4,5000,校本部,,11868
689,3003,881,0Z,俄语,非定向,1,445,1,4,4500,校本部,,9650
690,3004,G24,0Z,市场营销,非定向,2,414,2,4,4400,龙湖校区,,13783
691,3008,A92,10,英语（师范类）,非定向,5,451,5,4,4400,校本部,,8883
692,3013,514,10,小学教育（师范类）,非定向,2,407,2,4,20900,校本部,,14756
693,3015,104,10,英语,非定向,5,446,5,4,4400,开元校区,,9517
694,3017,744,10,财务管理,非定向,1,446,2,4,4594,校本部,,9517
695,3022,A09,10,大数据管理与应用,非定向,2,392,3,4,26800,成都校区,,16814
696,3024,A01,10,英语,非定向,5,391,5,4,24000,校本部,,16961
697,3028,G55,10,汉语言文学,非定向,2,426,2,4,17000,校本部,,12136
698,3030,873,10,商务经济学,非定向,3,427,3,4,4500,校本部,,12009
699,3031,A33,10,审计学,非定向,2,395,2,4,21500,校本部,,16438
700,3039,703,10,金融学类,非定向,1,467,1,4,5000,长沙,包含专业：金融学、保险学、投资学,6953
701,3046,950,10,金融工程,非定向,1,409,0,4,20680,,,14492
702,3049,B85,10,人力资源管理,非定向,3,385,3,4,25800,黑龙江省哈尔滨市,,17842
703,3051,976,10,俄语,非定向,2,393,1,4,4620,三亚校区,,16696
704,3055,227,10,汉语言文学（教师教育方向）,非定向,2,408,2,4,22600,南昌市,,14636
705,3056,541,10,学前教育（师范类）,非定向,1,440,1,4,5000,,,10303
706,3057,A17,10,秘书学,非定向,5,434,5,4,4600,校本部学院路校区,,11066
707,3059,E84,10,英语,非定向,1,382,1,4,38000,崇明校区,,18266
708,3061,367,10,网络与新媒体,非定向,1,395,1,4,23500,主校区,,16438
709,3063,892,10,旅游管理,非定向,2,406,0,4,4000,主校区,,14913
710,3066,E89,10,英语,非定向,100,396,81,4,12000,玉泉校区南区,,16308
711,3071,949,10,新闻学,非定向,2,408,2,4,26400,校本部,,14636
712,3087,728,10,中医养生学,非定向,3,475,3,5,5488,,不招收色弱、色盲考生,6063
713,3089,B20,10,广播电视学,非定向,2,429,2,4,5600,校本部,,11719
714,3090,757,10,应用心理学（师范类）,非定向,19,430,23,4,4200,校本部,,11586
715,3093,E87,10,审计学,非定向,50,405,52,4,16000,校本部,,15057
716,3095,A14,10,法学,非定向,2,466,2,4,5000,湖南省怀化市,,7074
717,3096,C20,10,广告学,非定向,2,403,2,4,31000,珠海金湾,,15309
718,3097,652,10,应用心理学,非定向,2,425,2,4,4600,河北省沧州市,,12275
719,3100,B28,10,财务管理,非定向,1,446,1,4,4500,南校区,,9517
720,3101,729,10,人文地理与城乡规划,非定向,4,428,4,4,5000,校本部,,11868
721,3102,838,10,自动化,非定向,2,387,2,4,26000,净月南校区,,17548
722,3106,858,10,英语,非定向,3,413,3,4,25000,,,13928
723,3108,696,10,汉语国际教育（师范类）,非定向,2,445,3,4,,李子园校区,,9650
724,3109,764,10,市场营销,非定向,35,412,20,4,4400,校本部,,14081
725,3110,646,10,物流管理,非定向,1,386,1,4,20800,,第一年在红安校区，第二年以后回武汉校本部,17686
726,3116,056,10,财政学,非定向,1,479,1,4,5100,迎泽校区,,5673
727,3120,G28,11,商务英语（仅招收英语语种考生）,非定向,5,405,4,4,5000,主校区,,15057
728,3124,K28,11,西班牙语,非定向,1,386,0,4,15000,綦江校区,,17686
729,3125,C94,11,护理学,非定向,6,398,6,4,23800,郭店校区,,16011
730,3126,A06,11,社会学,非定向,2,433,2,4,4270,蓉江校区,,11191
731,3131,B85,11,审计学,非定向,5,397,5,4,25800,黑龙江省哈尔滨市,,16180
732,3134,976,11,泰语,非定向,2,393,1,4,4620,三亚校区,,16696
733,3138,227,11,秘书学,非定向,2,379,1,4,24600,南昌市,,18670
734,3139,858,11,英语（英德双语）,非定向,2,379,1,5,26000,,德语零起点，英语成绩不低于100分。,18670
735,3142,696,11,新闻学,非定向,2,422,2,4,,李子园校区,,12726
736,3144,798,11,思想政治教育（师范类）,非定向,2,485,2,4,5000,雁山校区,,5083
737,3149,461,11,会计学,非定向,4,469,4,4,4600,校本部,,6732
738,3161,514,11,中国语言文学类,非定向,2,427,2,4,19000,校本部,包含专业：汉语言文学、汉语国际教育,12009
739,3162,A09,11,工商管理类,非定向,2,398,2,4,26800,成都校区,包含专业：财务管理、人力资源管理、审计学,16011
740,3172,218,11,财务管理,非定向,3,391,3,4,23800,校本部,,16961
741,3174,614,11,财务管理,非定向,2,405,3,4,22000,校本部,,15057
742,3175,A66,11,会计学,非定向,4,399,4,4,24800,哈尔滨市,,15875
743,3178,050,11,地理科学（师范类）,非定向,5,460,5,4,5200,龙山校区,,7762
744,3182,A01,11,商务英语,非定向,1,382,0,4,24000,校本部,,18266
745,3189,873,11,市场营销,非定向,3,408,1,4,4500,校本部,,14636
746,3190,A33,11,资产评估,非定向,2,390,2,4,21500,校本部,,17106
747,3193,C55,11,俄语,非定向,1,379,0,4,25000,校本部,,18670
748,3194,D71,11,法学,非定向,2,453,3,4,15000,天津市宝坻区,,8634
749,3195,A83,11,历史学（师范类）,非定向,3,478,3,4,5060,校本部,,5780
750,3196,765,11,汉语言文学（师范类）,非定向,50,464,52,4,4200,校本部,,7292
751,3199,D24,11,市场营销,非定向,2,390,2,4,14800,校本部,,17106
752,3203,A37,11,汉语言文学,非定向,3,419,4,4,25000,武汉路校区,,13098
753,3204,089,11,汉语言文学（师范类）,非定向,1,472,1,4,5060,校本部,,6374
754,3205,E84,11,日语,非定向,1,379,1,4,38000,崇明校区,,18670
755,3208,945,11,物流管理,非定向,2,389,3,4,24000,校本部,,17250
756,3209,B21,11,农村区域发展,非定向,1,408,1,4,4100,校本部,,14636
757,3211,E89,11,会计学,非定向,38,415,41,4,15000,玉泉校区南区,,13636
758,3220,949,11,网络与新媒体,非定向,2,412,2,4,26400,校本部,,14081
759,3229,F99,11,工商管理,非定向,2,398,5,4,15000,校本部,,16011
760,3231,548,11,小学教育（师范类）,非定向,2,458,2,4,4800,游仙校区,,7998
761,3235,754,11,资源与环境经济学,非定向,47,437,54,4,4400,西校区,,10697
762,3236,429,11,特殊教育（师范类）,非定向,3,462,3,4,4800,中工校区,,7537
763,3239,728,11,中西医临床医学,非定向,2,485,2,5,5488,,不招收色弱、色盲考生,5083
764,3241,J05,11,物流工程,非定向,2,469,3,4,17000,主校区,,6732
765,3242,C85,11,工商管理,非定向,2,388,2,4,14900,,,17390
766,3244,L15,11,会计学,非定向,35,445,35,4,16000,校本部,国际本科学术互认课程，只录取有专业志愿的考生，入学后中英双语授课其他语种考生慎报,9650
767,3245,015,11,教育学（师范类）,非定向,1,429,1,4,4500,主校区,,11719
768,3248,739,11,广播电视学,非定向,3,387,4,4,22800,,,17548
769,3249,E87,11,物业管理,非定向,50,386,48,4,16000,校本部,,17686
770,3252,A80,11,汉语言文学（师范类）,非定向,1,480,2,4,4000,西校区,,5564
771,3253,A14,11,社会工作,非定向,2,423,2,4,3800,湖南省怀化市,,12567
772,3254,053,11,法学,非定向,3,485,3,4,4840,嵩山路校区,,5083
773,3255,M16,11,工商管理类,非定向,2,389,2,4,19000,石家庄市,财会方向。包含专业：会计学、财务管理,17250
774,3258,B28,11,思想政治教育（师范类）,非定向,1,429,1,4,4950,南校区,,11719
775,3259,838,11,计算机科学与技术,非定向,5,396,6,4,26000,净月南校区,,16308
776,3262,851,11,汉语言文学（师范类）,非定向,2,486,3,4,5060,四平校区,,5000
777,3264,H58,11,金融学,非定向,1,464,1,4,5200,校本部,,7292
778,3268,461,12,国际经济与贸易,非定向,4,440,4,4,4600,校本部,,10303
779,3283,645,12,会计学,非定向,2,480,3,4,5060,校本部,,5564
780,3285,707,12,护理学,非定向,1,455,1,4,7150,金海校区,不录取色盲、色弱考生,8398
781,3291,614,12,人力资源管理,非定向,1,387,1,4,19800,校本部,,17548
782,3292,A66,12,财务管理,非定向,4,391,4,4,24800,哈尔滨市,,16961
783,3298,472,12,法学,非定向,2,424,2,4,21800,校本部,,12423
784,3299,A01,12,广告学,非定向,2,382,1,4,24000,校本部,,18266
785,3301,973,12,计算机类,非定向,2,389,2,4,19800,校本部,校校联合培养，详见招生章程。包含专业：计算机科学与技术、网络工程、软件工程、数据科学与大数据技术,17250
786,3303,A33,12,旅游管理,非定向,2,382,2,4,21500,校本部,,18266
787,3307,A83,12,思想政治教育（师范类）,非定向,3,469,3,4,5060,校本部,,6732
788,3313,G42,12,工商管理,非定向,4,387,5,4,33000,,前两年在宁波杭州湾校区，后两年在本部校区,17548
789,3315,C94,12,助产学,非定向,1,420,1,4,22800,郭店校区,,12972
790,3319,950,12,会计学,非定向,1,428,2,4,22880,,,11868
791,3320,B85,12,电子商务,非定向,5,381,3,4,25800,黑龙江省哈尔滨市,,18406
792,3325,976,12,新闻学,非定向,2,443,2,4,4620,三亚校区,,9897
793,3328,A76,12,旅游管理,非定向,5,401,5,4,6600,,,15577
794,3330,227,12,英语（教师教育方向）,非定向,2,386,2,4,22600,南昌市,,17686
795,3332,E84,12,德语（双语班）,非定向,1,379,1,4,56000,崇明校区,,18670
796,3335,D68,12,会计学,非定向,3,389,3,4,22000,河北省保定市,,17250
797,3341,E89,12,财务管理,非定向,44,413,48,4,15000,玉泉校区南区,,13928
798,3359,G16,12,医学检验技术,非定向,2,401,4,4,39819,长沙校区,,15577
799,3365,754,12,土地资源管理,非定向,30,434,34,4,4400,西校区,,11066
800,3366,429,12,会计学,非定向,5,468,6,4,7000,乐群校区,培养计划详见招生章程,6832
801,3367,728,12,护理学,非定向,4,464,5,4,5488,,不招收色弱、色盲考生,7292
802,3369,757,12,人力资源管理,非定向,25,427,29,4,4400,校本部,,12009
803,3371,015,12,心理学（师范类）,非定向,1,427,1,4,4500,主校区,,12009
804,3372,739,12,广告学,非定向,3,381,3,4,22800,,,18406
805,3373,E87,12,工程管理,非定向,60,390,63,4,16000,校本部,,17106
806,3374,B36,12,临床医学,非定向,2,440,2,5,22500,校本部,,10303
807,3376,873,12,财务管理,非定向,8,444,8,4,4500,校本部,,9776
808,3377,A14,12,思想政治教育（师范类）,非定向,2,458,2,4,3800,湖南省怀化市,,7998
809,3378,053,12,翻译,非定向,1,445,0,4,4400,嵩山路校区,,9650
810,3379,A35,12,经济学,非定向,2,382,1,4,26000,净月校区,,18266
811,3380,C20,12,行政管理,非定向,2,398,2,4,31000,珠海金湾,,16011
812,3382,652,12,电子商务,非定向,2,409,1,4,4600,河北省沧州市,,14492
813,3384,838,12,数据科学与大数据技术,非定向,2,383,2,4,26000,净月南校区,,18130
814,3388,E85,12,财务管理,非定向,4,389,4,4,24800,校本部,,17250
815,3389,058,12,社会工作,非定向,3,466,3,4,4200,北校区,只招女生。,7074
816,3396,461,13,工商管理,非定向,10,446,11,4,4600,校本部,,9517
817,3397,101,13,经济学,非定向,2,449,2,4,5175,主校区,,9154
818,3407,823,13,翻译,非定向,7,449,8,4,4800,,,9154
819,3408,M06,13,会计学,非定向,2,470,2,4,5000,校本部,,6623
820,3414,899,13,财务管理,非定向,1,431,1,4,15000,校本部,,11465
821,3418,472,13,汉语言文学,非定向,2,448,2,4,21800,校本部,,9267
822,3419,973,13,机械工程,非定向,2,391,2,4,19800,校本部,校校联合培养，详见招生章程,16961
823,3422,D24,13,跨境电子商务,非定向,2,388,2,4,15080,校本部,,17390
824,3426,A33,13,酒店管理,非定向,2,381,0,4,21500,校本部,,18406
825,3427,D72,13,药事管理,非定向,1,400,0,4,19500,渤海校区,,15715
826,3428,D71,13,英语,非定向,2,388,3,4,18000,天津市宝坻区,,17390
827,3431,765,13,新闻学,非定向,45,409,45,4,4200,校本部,,14492
828,3442,E03,13,工商管理,非定向,5,390,5,4,27500,校本部,,17106
829,3443,D74,13,应用心理学,非定向,1,383,1,4,46600,北京市顺义区,,18130
830,3444,K28,13,意大利语,非定向,1,386,0,4,15000,綦江校区,,17686
831,3447,A73,13,会计学,非定向,1,398,1,4,31800,校本部,,16011
832,3450,950,13,财务管理,非定向,1,439,1,4,21780,,,10427
833,3451,447,13,法学,非定向,2,482,3,4,5060,,,5380
834,3457,A75,13,农林经济管理,非定向,2,463,2,4,6600,青岛,含创新实验班,7411
835,3459,A37,13,新闻学,非定向,2,408,2,4,25000,武汉路校区,,14636
836,3464,766,13,会计学,非定向,13,450,13,4,4400,校本部,,9034
837,3465,B21,13,工商管理,非定向,1,403,1,4,,校本部,,15309
838,3472,E89,13,金融学,非定向,20,404,22,4,15000,玉泉校区南区,,15184
839,3476,503,13,财务管理,非定向,2,425,2,4,16500,成都校区,,12275
840,3477,F08,13,传播学,非定向,3,394,3,4,32000,,,16571
841,3481,059,13,行政管理,非定向,2,469,2,4,4200,北京校本部。低年级在涿州校区就读，详见招生章程。,,6732
842,3490,A40,13,英语,非定向,3,393,3,4,25000,净月校区,,16696
843,3491,F99,13,物流管理,非定向,2,435,2,4,15000,校本部,,10940
844,3496,754,13,人文地理与城乡规划,非定向,45,433,49,4,4600,西校区,,11191
845,3504,015,13,人文地理与城乡规划,非定向,1,424,1,4,4950,主校区,,12423
846,3508,853,13,历史学（师范）,非定向,3,450,3,4,5050,星湖校区       注：第二至四学年回校本部,,9034
847,3509,873,13,中国共产党历史,非定向,1,438,1,4,4500,校本部,,10562
848,3510,A14,13,学前教育（师范类）,非定向,2,432,2,4,4200,湖南省怀化市,色盲色弱不予录取,11329
849,3515,838,13,软件工程,非定向,2,392,2,4,26000,净月南校区,,16814
850,3518,E85,13,会计学,非定向,6,402,6,4,24800,校本部,,15431
851,3519,058,13,社会学,非定向,2,463,2,4,4200,北校区,只招女生。,7411
852,3527,D69,14,会计学,非定向,1,416,1,4,20000,校本部,,13497
853,3529,787,14,税收学,非定向,2,409,3,4,15000,天津市宝坻区,,14492
854,3532,607,14,小学教育（师范类）,非定向,2,449,2,4,5000,高新校区,,9154
855,3537,707,14,康复治疗学,非定向,1,466,1,4,5500,金海校区,不录取色盲、色弱考生,7074
856,3539,614,14,审计学,非定向,1,397,1,4,20900,校本部,,16180
857,3543,A38,14,广告学,非定向,2,387,2,4,22800,校本部,,17548
858,3556,A33,14,英语,非定向,2,381,0,4,21000,校本部,,18406
859,3571,343,14,俄语（师范类）,非定向,2,418,3,4,2500,校本部,,13227
860,3572,927,14,翻译,非定向,2,461,4,4,4620,桂林洋校区,英语单科原始成绩不低于90分，须口试合格。,7653
861,3574,F29,14,会计学,非定向,3,398,3,4,27500,校本部,,16011
862,3578,058,14,法学,非定向,3,469,3,4,4200,北校区,只招女生。,6732
863,3581,B46,14,财务管理,非定向,1,471,2,4,5200,校本部,,6497
864,3583,M72,14,国际经济与贸易,非定向,6,417,6,4,4400,英才校区,,13376
865,3585,541,14,广播电视学,非定向,1,441,1,4,5000,,,10173
866,3587,639,14,汉语言文学（师范类）,非定向,3,478,3,4,5060,廊坊校区,,5780
867,3590,D68,14,土地资源管理,非定向,3,387,3,4,20000,河北省保定市,,17548
868,3594,945,14,经济与金融,非定向,8,399,12,4,24000,校本部,,15875
869,3595,766,14,学前教育（师范类）,非定向,34,424,36,4,4200,校本部,,12423
870,3597,E89,14,人力资源管理,非定向,20,403,21,4,15000,玉泉校区南区,,15309
871,3598,G16,14,护理学,非定向,2,418,2,4,39819,长沙校区,,13227
872,3600,438,14,俄语,非定向,2,441,2,4,5000,鄠邑校区,,10173
873,3602,059,14,政治学与行政学,非定向,1,481,1,4,4200,北京校本部。低年级在涿州校区就读，详见招生章程。,,5476
874,3604,356,14,网络与新媒体,非定向,2,391,1,4,26000,东华大街校区,,16961
875,3613,J43,14,广播电视学,非定向,5,420,4,4,5280,校本部,,12972
876,3614,A40,14,翻译,非定向,2,380,0,4,25000,净月校区,,18521
877,3616,548,14,思想政治教育（师范类）,非定向,2,460,2,4,4800,高新校区,,7762
878,3617,754,14,自然资源登记与管理,非定向,15,431,17,4,4400,西校区,,11465
879,3618,353,14,物流管理,非定向,1,389,2,4,4000,云南省曲靖市,,17250
880,3621,757,14,图书馆学,非定向,38,417,46,4,4400,校本部,,13376
881,3624,015,14,旅游管理,非定向,4,393,1,4,4950,主校区,,16696
882,3627,940,14,旅游管理,非定向,2,415,2,4,5000,校本部,,13636
883,3628,873,14,学前教育（师范类）,非定向,1,420,1,4,4000,校本部,,12972
884,3630,C20,14,社会工作,非定向,2,391,1,4,31000,珠海金湾,,16961
885,3632,652,14,酒店管理,非定向,2,409,2,4,4600,河北省沧州市,,14492
886,3635,838,14,电子信息工程,非定向,1,391,1,4,26000,净月南校区,,16961
887,3639,764,14,应急管理,非定向,23,428,23,4,4400,校本部,,11868
888,3640,E85,14,工商管理,非定向,2,379,0,4,24800,校本部,,18670
889,3645,146,14,国际经济与贸易,非定向,2,444,2,4,4270,瑶湖校区,,9776
890,3650,541,15,网络与新媒体,非定向,1,471,1,4,5000,,,6497
891,3651,A37,15,俄语,非定向,3,383,1,4,25000,武汉路校区,,18130
892,3652,A17,15,人文地理与城乡规划,非定向,5,425,5,4,4600,校本部大学道校区,,12275
893,3655,E84,15,朝鲜语,非定向,1,379,0,4,38000,崇明校区,,18670
894,3660,A05,15,学前教育,非定向,1,408,1,4,15000,,,14636
895,3662,723,15,大数据管理与应用,非定向,2,390,1,4,16180,校本部,,17106
896,3667,511,15,旅游管理,非定向,1,386,0,4,24000,主校区,,17686
897,3668,D52,15,汉语言文学（师范类）,非定向,3,465,3,4,4180,桂林洋校区,,7184
898,3677,A40,15,商务英语,非定向,5,380,2,4,25000,净月校区,,18521
899,3680,548,15,社会工作,非定向,1,424,1,4,4800,高新校区,,12423
900,3686,E89,15,电子商务,非定向,23,396,22,4,15000,玉泉校区南区,,16308
901,3690,E87,15,金融学,非定向,45,401,54,4,16000,校本部,,15577
902,3692,873,15,秘书学,非定向,3,427,3,4,4000,校本部,,12009
903,3693,858,15,英语（英韩双语）,非定向,2,379,1,5,26000,,只招非朝鲜族考生；韩语零起点，英语成绩不低于100分。,18670
904,3694,C20,15,健康服务与管理,非定向,2,391,1,4,31000,珠海金湾,,16961
905,3697,992,15,英语（师范类）,非定向,2,438,2,4,3400,校本部,,10562
906,3700,838,15,人工智能,非定向,2,387,5,4,26000,净月南校区,,17548
907,3706,E85,15,人力资源管理,非定向,2,379,1,4,24800,校本部,,18670
908,3709,146,15,审计学,非定向,4,465,4,4,4270,瑶湖校区,,7184
909,3718,787,15,国际经济与贸易,非定向,2,389,1,4,15000,天津市宝坻区,,17250
910,3725,707,15,健康服务与管理,非定向,1,412,1,4,4000,金海校区,,14081
911,3727,614,15,电子商务,非定向,2,385,1,4,19800,校本部,,17842
912,3728,455,15,经济学,非定向,1,449,1,4,4900,滨湖校区,,9154
913,3730,H40,15,国际经济与贸易,非定向,2,389,2,4,31000,校本部,,17250
