,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,ranking,CollegeLevel,CollegeProvince,CollegeCity
36,1480,本科一批第一次,理科,68,华北电力大学（保定）,131,1:1,524,524,68,70,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-69.dhtml,4278,['DFC'],河北省,保定市
37,1494,本科一批第一次,理科,24,中南财经政法大学,020,1:1,514,514,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402.dhtml,5202,"['211', 'DFC']",湖北省,武汉市
38,1499,本科一批第一次,理科,2,海南大学,LR6,1:1,544,544,2,2,0,,6828,"['211', 'DFC']",海南省,海口市
39,1501,本科一批第一次,理科,5,北京第二外国语学院,368,1:1,491,491,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-28.dhtml,9081,,北京市,北京市
40,1507,本科一批第一次,理科,24,上海财经大学,024,1:1,570,570,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-213.dhtml,3883,"['211', 'DFC']",上海市,上海市
41,1524,本科一批第一次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,17268,,四川省,德阳市
42,1531,本科一批第一次,理科,28,吉林财经大学,381,1:1,441,441,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,26851,,吉林省,长春市
43,1540,本科一批第一次,理科,4,北方工业大学,LN7,1:1,475,475,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-9.dhtml,18825,,北京市,北京市
44,1546,本科一批第一次,理科,2,北京联合大学,530,1:1,493,493,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-799.dhtml,15072,,北京市,北京市
45,1553,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,7381,,上海市,上海市
46,1573,本科一批第一次,理科,2,安徽建筑大学,B92,1:1,494,494,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-658.dhtml,14896,,安徽省,合肥市
47,1593,本科一批第二次,理科,21,海南医学院,A81,1:1,482,482,21,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-920.dhtml,17268,,海南省,海口市
48,1602,本科一批第一次,理科,20,重庆医科大学,883,1:1,458,458,20,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485.dhtml,22756,,重庆市,重庆市
49,1604,本科一批第一次,理科,6,昆明医科大学,341,1:1,473,473,6,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-527.dhtml,13516,,云南省,昆明市
50,1630,本科一批第一次,理科,24,沈阳理工大学,198,1:1.2,471,442,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-120.dhtml,16455,,辽宁省,沈阳市
51,1700,本科一批第一次,理科,15,上海政法学院,A08,1:1,469,469,15,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2120.dhtml,20157,,上海市,上海市
52,1707,本科一批第一次,理科,1,北京外国语大学,LE7,1:1,601,601,1,1,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27.dhtml,1676,"['211', 'DFC']",北京市,北京市
53,1710,本科一批第二次,理科,6,云南中医药大学,P24,1:1,465,465,6,8,0,,21120,,云南省,昆明市
54,1716,本科一批第一次,理科,73,北京航空航天大学,119,1:1,636,636,73,80,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6.dhtml,497,"['985', 'DFC']",北京市,北京市
55,1730,本科一批第一次,理科,58,哈尔滨工业大学,107,1:1,636,636,58,68,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-174.dhtml,497,"['985', '211', 'DFC']",黑龙江省,哈尔滨市
56,1773,本科一批第二次,理科,10,西南医科大学,K56,1:1,468,468,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-486.dhtml,20373,,四川省,泸州市
57,1823,本科一批第一次,理科,6,同济大学,LK8,1:1,621,621,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-198.dhtml,311,"['985', '211', 'DFC']",上海市,上海市
58,1859,本科一批第一次,理科,14,北方工业大学,427,1:1,479,479,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-9.dhtml,17915,,北京市,北京市
59,1864,本科一批第一次,理科,42,沈阳建筑大学,150,1:1,439,439,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-129.dhtml,27654,,辽宁省,沈阳市
60,1879,本科一批第一次,理科,60,齐鲁工业大学,617,1:1,467,467,60,77,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-337.dhtml,15072,,山东省,济南市
61,1886,本科一批第一次,理科,67,北京理工大学,199,1:1,632,632,67,72,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-7.dhtml,586,"['985', '211', 'DFC']",北京市,北京市
62,1887,本科一批第一次,理科,90,天津大学,303,1:1,612,612,90,95,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-49.dhtml,1197,"['985', '211', 'DFC']",天津市,天津市
63,2006,本科一批第二次,理科,8,成都中医药大学,584,1:1,513,513,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-487.dhtml,11404,['DFC'],四川省,成都市
64,2020,本科一批第一次,理科,4,上海戏剧学院,274,1:1,458,458,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-220.dhtml,11259,,上海市,上海市
65,2086,本科一批第一次,理科,52,东南大学,283,1:1,618,618,52,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-225.dhtml,635,"['985', '211', 'DFC']",江苏省,南京市
66,2146,本科一批第一次,理科,11,北京化工大学,L02,1:1,510,510,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-10.dhtml,11901,"['211', 'DFC']",北京市,北京市
67,2190,本科一批第一次,理科,101,北京交通大学,243,1:1,544,544,101,106,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,6181,"['211', 'DFC']",北京市,北京市
68,2200,本科一批第一次,理科,25,中国医科大学,331,1:1,572,572,25,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-133.dhtml,3040,,辽宁省,沈阳市
69,2206,本科一批第一次,理科,20,北京信息科技大学,897,1:1,483,483,20,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-742.dhtml,8650,,北京市,北京市
70,2222,本科一批第一次,理科,37,北京中医药大学,399,1:1,519,519,37,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-23.dhtml,10442,['DFC'],北京市,北京市
71,2261,本科一批第二次,理科,17,黑龙江中医药大学,879,1:1,479,479,17,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-185.dhtml,17915,,黑龙江省,哈尔滨市
72,2265,本科一批第一次,理科,66,哈尔滨工业大学（威海）,E24,1:1,579,579,66,69,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-174.dhtml,3129,,山东省,威海市
73,2275,本科一批第二次,理科,52,中国药科大学,390,1:1,544,544,52,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-245.dhtml,6828,"['211', 'DFC']",江苏省,南京市
74,2281,本科一批第一次,理科,8,广州医科大学,691,1:1,483,483,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-435.dhtml,13906,,广东省,广州市
75,2356,本科一批第一次,理科,37,上海立信会计金融学院,964,1:1,473,473,37,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-695.dhtml,19279,,上海市,上海市
76,2390,本科一批第一次,理科,6,中国矿业大学,LS2,1:1,480,480,6,6,0,,14526,['211'],江苏省,徐州市
77,2421,本科一批第一次,理科,3,复旦大学,308,1:1,639,639,3,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-197.dhtml,84,"['985', '211', 'DFC']",上海市,上海市
78,2424,本科一批第一次,理科,6,北京交通大学,L76,1:1,550,550,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,5442,"['211', 'DFC']",北京市,北京市
79,2437,本科一批第二次,理科,10,陕西中医药大学,542,1:1,495,495,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-559.dhtml,14714,,陕西省,咸阳市
80,2453,本科一批第一次,理科,12,武汉工程大学,670,1:1,451,451,12,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-387.dhtml,8797,,湖北省,武汉市
81,2455,本科一批第一次,理科,29,南京审计大学,031,1:1,496,496,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-755.dhtml,5321,,江苏省,南京市
82,2461,本科一批第一次,理科,90,沈阳农业大学,072,1:1,438,438,90,91,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-131.dhtml,17694,,辽宁省,沈阳市
83,2466,本科一批第一次,理科,98,西安电子科技大学,189,1:1,579,579,98,105,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-549.dhtml,1957,"['211', 'DFC']",陕西省,西安市
84,2470,本科一批第一次,理科,2,沈阳农业大学,LV6,1:1,477,477,2,4,0,,18379,,辽宁省,沈阳市
85,2514,本科一批第一次,理科,9,吉林财经大学,LR3,1:1,438,438,9,9,0,,18825,,吉林省,长春市
86,2517,本科一批第一次,理科,3,江汉大学,185,1:1,515,515,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-716.dhtml,11103,,湖北省,武汉市
87,2541,本科一批第一次,理科,16,北京师范大学,307,1:1,599,599,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-24.dhtml,345,"['985', '211', 'DFC']",北京市,北京市
88,2569,本科一批第一次,理科,45,河北工业大学,631,1:1,486,486,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-70.dhtml,4469,"['211', 'DFC']",河北省,天津市
89,2570,本科一批第一次,理科,2,河北工程大学,A10,1:1,479,479,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-66.dhtml,17915,,河北省,邯郸市
90,2574,本科一批第一次,理科,73,海南大学,925,1:1,479,479,73,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,16260,"['211', 'DFC']",海南省,海口市
91,2577,本科一批第六次,理科,28,大连外国语大学,033,1:1,434,434,28,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-144.dhtml,28969,,辽宁省,大连市
92,2581,本科一批第一次,理科,133,中国矿业大学,463,1:1,512,512,133,136,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,7668,['211'],江苏省,徐州市
93,2583,本科一批第一次,理科,53,南京航空航天大学,117,1:1,529,529,53,58,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-226.dhtml,5919,"['211', 'DFC']",江苏省,南京市
94,2628,本科一批第一次,理科,36,南京师范大学,317,1:1,489,489,36,37,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-246.dhtml,10915,"['211', 'DFC']",江苏省,南京市
95,2630,本科一批第二次,理科,62,合肥工业大学,097,1:1,512,512,62,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,11556,"['211', 'DFC']",安徽省,合肥市
96,2635,本科一批第一次,理科,50,东北大学,291,1:1,527,527,50,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-121.dhtml,3284,"['985', '211', 'DFC']",辽宁省,沈阳市
97,2638,本科一批第一次,理科,49,云南大学,749,1:1,488,488,49,50,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-523.dhtml,13516,"['211', 'DFC']",云南省,昆明市
98,2653,本科一批第一次,理科,97,北京化工大学,210,1:1,543,543,97,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-10.dhtml,4652,"['211', 'DFC']",北京市,北京市
99,2674,本科一批第一次,理科,20,大连理工大学（盘锦校区）,L70,1:1,509,509,20,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,10600,,辽宁省,盘锦市
100,2740,本科一批第一次,理科,22,大连理工大学（盘锦校区）,K06,1:1,507,507,22,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,6041,,辽宁省,盘锦市
101,2748,本科一批第一次,理科,111,中国民航大学,363,1:1,481,481,111,115,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-52.dhtml,17482,,天津市,天津市
102,2764,本科一批第二次,理科,15,新乡医学院,411,1:1,448,448,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-371.dhtml,25324,,河南省,新乡市
103,2767,本科一批第一次,理科,18,华南师范大学,844,1:1,549,549,18,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-439.dhtml,5000,"['211', 'DFC']",广东省,广州市
104,2793,本科一批第一次,理科,15,广州中医药大学,796,1:1,470,470,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-437.dhtml,16049,['DFC'],广东省,广州市
105,2844,本科一批第一次,理科,103,北京科技大学,170,1:1,549,549,103,105,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-8.dhtml,6181,"['211', 'DFC']",北京市,北京市
106,2846,本科一批第一次,理科,25,安徽理工大学,453,1:1,495,495,25,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-279.dhtml,14714,,安徽省,淮南市
107,2849,本科一批第四次,理科,32,大连医科大学,128,1:1,459,459,32,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-135.dhtml,22507,,辽宁省,大连市
108,2861,本科一批第一次,理科,31,清华大学,294,1:1,674,674,31,132,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3.dhtml,17,"['985', '211', 'DFC']",北京市,北京市
109,2866,本科一批第一次,理科,3,上海交通大学,310,1:1.05,636,618,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-199.dhtml,980,"['985', '211', 'DFC']",上海市,上海市
110,2867,本科一批第一次,理科,40,天津职业技术师范大学,022,1:1,471,471,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-58.dhtml,17694,,天津市,天津市
111,2894,本科一批第一次,理科,9,首都经济贸易大学,522,1:1,489,489,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-34.dhtml,15879,,北京市,北京市
112,2954,本科一批第一次,理科,92,大连海事大学,250,1:1,514,514,92,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-127.dhtml,5000,"['211', 'DFC']",辽宁省,大连市
113,2997,本科一批第一次,理科,51,中国石油大学（北京）,435,1:1,511,511,51,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,6692,"['211', 'DFC']",北京市,北京市
114,3029,本科一批第一次,理科,16,北京交通大学（威海校区）,K54,1:1,504,504,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,7668,,山东省,威海市
115,3072,本科一批第一次,理科,15,西北政法大学,018,1:1,507,507,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-567.dhtml,12440,,陕西省,西安市
116,3081,本科一批第一次,理科,6,深圳技术大学,P45,1:1,521,521,6,13,0,,9977,,广东省,深圳市
117,3131,本科一批第一次,理科,24,陕西科技大学,224,1:1,458,458,24,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-554.dhtml,22756,,陕西省,西安市
118,3147,本科一批第一次,理科,17,中国政法大学,019,1:1,547,547,17,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-47.dhtml,3213,"['211', 'DFC']",北京市,北京市
119,3162,本科一批第一次,理科,13,西安财经大学,029,1:1,459,459,13,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-854.dhtml,22507,,陕西省,西安市
120,3184,本科一批第一次,理科,27,北京物资学院,048,1:1,459,459,27,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-33.dhtml,18153,,北京市,北京市
121,3198,本科一批第二次,理科,29,华东理工大学,311,1:1,549,549,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-200.dhtml,6181,"['211', 'DFC']",上海市,上海市
122,3215,本科一批第二次,理科,4,中国医科大学,L89,1:1,434,434,4,3,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-133.dhtml,28969,,辽宁省,沈阳市
123,3241,本科一批第二次,理科,43,山西医科大学,713,1:1,450,450,43,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-96.dhtml,24795,,山西省,太原市
124,3247,本科一批第一次,理科,6,哈尔滨工业大学,LS8,1:1,561,561,6,7,0,,4764,"['985', '211', 'DFC']",黑龙江省,哈尔滨市
125,3276,本科一批第一次,理科,90,中南民族大学,007,1:1,452,452,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,22507,,湖北省,武汉市
126,3280,本科一批第二次,理科,55,中国农业大学,073,1:1,550,550,55,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,6041,"['985', '211', 'DFC']",北京市,北京市
127,3289,本科一批第一次,理科,12,湖北工业大学,478,1:1,476,476,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-392.dhtml,10442,,湖北省,武汉市
128,3317,本科一批第二次,理科,8,桂林理工大学,424,1:1,477,477,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-456.dhtml,18379,,广西壮族自治区,桂林市
129,3322,本科一批第三次,理科,860,内蒙古科技大学包头医学院,759,1:1.2,434,434,1032,823,209,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6426412.dhtml,28969,,内蒙古自治区,包头市
130,3333,本科一批第二次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,24531,,湖南省,衡阳市
131,3336,本科一批第一次,理科,45,河南大学,594,1:1,461,461,45,46,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-372.dhtml,20619,['DFC'],河南省,开封市
132,3348,本科一批第一次,理科,61,石家庄铁道大学,244,1:1,461,461,61,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-90.dhtml,9368,,河北省,石家庄市
133,3357,本科一批第一次,理科,44,安徽大学,920,1:1,497,497,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-275.dhtml,4652,"['211', 'DFC']",安徽省,合肥市
134,3384,本科一批第一次,理科,25,天津医科大学,557,1:1,511,511,25,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-55.dhtml,11735,"['211', 'DFC']",天津市,天津市
135,3391,本科一批第一次,理科,37,济南大学,306,1:1,464,464,37,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-334.dhtml,14714,,山东省,济南市
136,3392,本科一批第一次,理科,49,华中科技大学,328,1:1,596,596,49,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-384.dhtml,1957,"['985', '211', 'DFC']",湖北省,武汉市
137,3395,本科一批第一次,理科,20,天津财经大学,556,1:1,457,457,20,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-61.dhtml,23010,,天津市,天津市
138,3402,本科一批第一次,理科,11,上海应用技术大学,217,1:1,457,457,11,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-205.dhtml,11404,,上海市,上海市
139,3451,本科一批第一次,理科,15,北京语言大学,281,1:1,489,489,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-29.dhtml,10442,,北京市,北京市
140,3453,本科一批第一次,理科,64,天津中医药大学,564,1:1,459,459,64,66,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-56.dhtml,3965,['DFC'],天津市,天津市
141,3462,本科一批第一次,理科,42,西南财经大学,035,1:1,505,505,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-503.dhtml,5099,"['211', 'DFC']",四川省,成都市
142,3510,本科一批第一次,理科,30,中山大学,279,1:1,584,584,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-428.dhtml,1041,"['985', '211', 'DFC']",广东省,广州市
143,3512,本科一批第一次,理科,46,厦门大学,298,1:1,583,583,46,49,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-299.dhtml,1957,"['985', '211', 'DFC']",福建省,厦门市
144,3522,本科一批第一次,理科,20,西安工业大学,B25,1:1,453,453,20,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-550.dhtml,17482,,陕西省,西安市
145,3531,本科一批第一次,理科,117,内蒙古财经大学,L10,1:1,434,434,117,91,26,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,21591,,内蒙古自治区,呼和浩特市
146,3542,本科一批第一次,理科,9,中国农业大学,J78,1:1,518,518,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,9081,"['985', '211', 'DFC']",北京市,北京市
147,3546,本科一批第一次,理科,47,西北工业大学,105,1:1,611,611,47,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-547.dhtml,1236,"['985', '211', 'DFC']",陕西省,西安市
148,3554,本科一批第一次,理科,98,华中农业大学,066,1:1,489,489,98,102,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,15879,"['211', 'DFC']",湖北省,武汉市
149,3556,本科一批第一次,理科,2,江西财经大学,LVL,1:1,472,472,2,2,0,,7242,,江西省,南昌市
150,3557,本科一批第一次,理科,34,湖南中医药大学,B02,1:1,454,454,34,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,9222,,湖南省,长沙市
151,3572,本科一批第一次,理科,24,南京财经大学,049,1:1,476,476,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-250.dhtml,15676,,江苏省,南京市
152,3588,本科一批第一次,理科,13,对外经济贸易大学,061,1:1,578,578,13,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-32.dhtml,2945,"['211', 'DFC']",北京市,北京市
153,3597,本科一批第一次,理科,57,江南大学,288,1:1,506,506,57,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-234.dhtml,4555,"['211', 'DFC']",江苏省,无锡市
154,3598,本科一批第一次,理科,56,重庆交通大学,B18,1:1,459,459,56,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-476.dhtml,17268,,重庆市,重庆市
155,3607,本科一批第二次,理科,7,福建师范大学,D11,1:1,460,460,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-307.dhtml,22277,,福建省,福州市
156,3630,本科一批第一次,理科,36,中央财经大学,025,1:1,561,561,36,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-31.dhtml,2312,"['211', 'DFC']",北京市,北京市
157,3663,本科一批第一次,理科,33,青岛科技大学,211,1:1,454,454,33,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-333.dhtml,22756,,山东省,青岛市
158,3683,本科一批第一次,理科,15,天津外国语大学,551,1:1,457,457,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,13516,,天津市,天津市
159,3722,本科一批第一次,理科,3,同济大学,LJ9,1:1,622,622,3,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-198.dhtml,852,"['985', '211', 'DFC']",上海市,上海市
160,3734,本科一批第一次,理科,48,大连交通大学,238,1:1,466,466,48,56,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-126.dhtml,9686,,辽宁省,大连市
161,3737,本科一批第一次,理科,2,天津外国语大学,LF8,1:1,475,475,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,18825,,天津市,天津市
162,3755,本科一批第一次,理科,40,安徽财经大学,052,1:1,441,441,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,23766,,安徽省,蚌埠市
163,3756,本科一批第一次,理科,4,河南财经政法大学,A95,1:1,450,450,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-381.dhtml,24795,,河南省,郑州市
164,3771,本科一批第一次,理科,10,天津师范大学,LM5,1:1,489,489,10,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-57.dhtml,15879,,天津市,天津市
165,3788,本科一批第一次,理科,94,武汉理工大学,253,1:1,523,523,94,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,6565,"['211', 'DFC']",湖北省,武汉市
166,3798,本科一批第一次,理科,2,江苏海洋大学,502,1:1,487,487,2,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-875.dhtml,16260,,江苏省,连云港市
167,3807,本科一批第二次,理科,2,天津中医药大学,LN6,1:1,442,442,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-56.dhtml,26851,['DFC'],天津市,天津市
168,3809,本科一批第二次,理科,48,东华大学,287,1:1,519,519,48,48,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-203.dhtml,10442,"['211', 'DFC']",上海市,上海市
169,3817,本科一批第一次,理科,107,赤峰学院,767,1:1,465,465,107,133,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-114.dhtml,18153,,内蒙古自治区,赤峰市
170,3818,本科一批第一次,理科,15,北京工业大学,525,1:1,518,518,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5.dhtml,10600,"['211', 'DFC']",北京市,北京市
171,3860,本科一批第一次,理科,54,中国计量大学,374,1:1,459,459,54,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-274.dhtml,15879,,浙江省,杭州市
172,3864,本科一批第一次,理科,21,宁波诺丁汉大学,E76,1:1,481,481,21,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405725.dhtml,15879,,浙江省,宁波市
