,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,CollegeLevel,ranking,CollegeProvince,CollegeCity
0,857,本科二批第一次,理科,10,吉利学院（民办）,A09,1:1,333,333,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1283.dhtml,00,车辆工程,非定向,3,340,3,4,26800,成都校区,,,57968,浙江省,杭州市
1,860,本科二批第一次,理科,156,大连民族大学,021,1:1,393,393,156,162,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,00,经济学,非定向,1,427,1,4,5200,金石滩校区,,,30825,辽宁省,大连市
2,861,本科二批第一次,理科,701,呼伦贝尔学院,766,1:1,344,344,701,730,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-608.dhtml,00,英语（师范类）,非定向,3,398,4,4,4200,校本部,英语单科笔试成绩95分以上，口试良好,,39272,内蒙古自治区,呼伦贝尔市
3,862,本科二批第一次,理科,15,福建理工大学,057,1:1,395,395,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-302.dhtml,01,机械设计制造及其自动化,非定向,2,430,2,4,5460,旗山校区,,,30038,福建省,福州市
4,863,本科二批第一次,理科,15,潍坊医学院,352,1:1,409,409,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-341.dhtml,01,临床医学,非定向,4,466,5,5,7920,,不招色盲色弱,,20873,山东省,潍坊市
5,865,本科二批第一次,理科,14,郑州航空工业管理学院,J36,1:1,406,406,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-382.dhtml,01,工商管理类,非定向,3,421,4,4,4400,龙子湖校区,包含专业：会计学、会计学(注册会计师方向)、财务管理、审计学、工商管理、人力资源管理、市场营销,,32506,河南省,郑州市
6,866,本科二批第一次,理科,12,中国矿业大学徐海学院（独立学院）,C05,1:1,333,333,12,10,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1828.dhtml,01,金融学,非定向,2,333,1,4,14000,主校区,,,60194,江苏省,徐州市
7,867,本科二批第一次,理科,125,哈尔滨剑桥学院（民办）,D81,1:1,333,333,125,134,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1647.dhtml,01,电气工程及其自动化,非定向,25,348,25,4,26000,校本部,,,55317,黑龙江省,哈尔滨市
8,868,本科二批第一次,理科,35,大连医科大学中山学院（独立学院）,F28,1:1,349,349,35,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1579.dhtml,01,护理学,非定向,8,367,10,4,28000,校本部,,,49156,辽宁省,大连市
9,875,本科二批第一次,理科,9,西南财经大学天府学院（独立学院）,E55,1:1,362,362,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5397737.dhtml,01,会计学,非定向,3,379,4,4,17000,,前3年在德阳校区，第4年在成都校区,,45236,四川省,成都市
10,876,本科二批第一次,理科,15,武夷学院,E86,1:1,343,343,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-309.dhtml,01,茶学,非定向,1,391,1,4,5200,校本部,,,41445,福建省,南平市
11,877,本科二批第一次,理科,50,河南城建学院,602,1:1,344,344,50,50,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-898.dhtml,01,土木工程,非定向,4,365,4,4,5000,校本部,,,49833,河南省,平顶山市
12,878,本科二批第一次,理科,30,济宁医学院,G10,1:1,384,384,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-346.dhtml,01,临床医学,非定向,7,468,8,5,7900,济宁校区,,,20373,山东省,济宁市
13,881,本科二批第一次,理科,4,江西财经大学现代经济管理学院（独立学院）,487,1:1,335,335,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1754.dhtml,01,会计学,非定向,1,384,2,4,13000,校本部,,,43684,江西省,南昌市
14,883,本科二批第三次,理科,14,哈尔滨信息工程学院（民办）,218,1:1,333,333,14,12,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-873.dhtml,01,软件工程,非定向,7,333,6,4,26000,校本部,,,60194,黑龙江省,哈尔滨市
15,884,本科二批第二次,理科,34,哈尔滨远东理工学院（民办）,A47,1:1,333,333,34,29,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1645.dhtml,01,计算机类,非定向,11,333,10,4,25800,哈尔滨,包含专业：计算机科学与技术、软件工程,,60194,黑龙江省,哈尔滨市
16,885,本科二批第一次,理科,19,晋中信息学院（民办）,H49,1:1,333,333,19,17,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1803.dhtml,01,计算机科学与技术,非定向,2,375,2,4,15980,,,,46577,山西省,晋中市
17,886,本科二批第一次,理科,50,青岛工学院（民办）,E48,1:1,333,333,50,45,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-406136.dhtml,01,机械设计制造及其自动化,非定向,2,359,2,4,23000,校本部,,,51753,山东省,青岛市
18,888,本科二批第一次,理科,3,南昌医学院,A67,1:1,428,428,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1750.dhtml,01,临床医学,非定向,1,463,1,5,4350,小蓝校区,不招色盲色弱考生,,21591,江西省,南昌市
19,890,本科二批第二次,理科,41,宁夏理工学院（民办）,973,1:1,333,333,41,34,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1088.dhtml,01,会计学,非定向,1,333,0,4,22000,校本部,校企合作，详见招生章程,,60194,宁夏回族自治区,中卫市
20,891,本科二批第二次,理科,13,昆明医科大学海源学院（独立学院）,A23,1:1,390,390,13,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1667.dhtml,01,临床医学,非定向,7,390,6,5,28000,杨林校区,色盲、色弱不录,,41749,云南省,昆明市
21,892,本科二批第一次,理科,76,辽宁财贸学院（民办）,H15,1:1,333,333,76,68,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-396816.dhtml,01,经济学,非定向,10,333,7,4,26800,校本部,,,60194,辽宁省,沈阳市
22,893,本科二批第一次,理科,40,黑龙江财经学院（民办）,A01,1:1,333,333,40,28,12,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,01,经济学,非定向,2,337,2,4,24000,校本部,,,58923,黑龙江省,哈尔滨市
23,894,本科二批第一次,理科,14,三峡大学科技学院（独立学院）,446,1:1,339,339,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1592.dhtml,01,水利水电工程,非定向,2,371,2,4,18000,江南校区,,,47874,湖北省,宜昌市
24,895,本科二批第一次,理科,48,丽江文化旅游学院（民办）,A33,1:1,333,333,48,43,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1663.dhtml,01,经济学,非定向,2,335,2,4,21500,校本部,,,59565,云南省,丽江市
25,896,本科二批第一次,理科,4,湖北医药学院药护学院（独立学院）,F30,1:1,368,368,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1605.dhtml,01,临床医学,非定向,2,432,2,5,20000,校本部,,,29476,湖北省,荆门市
26,898,本科二批第一次,理科,11,青岛城市学院（民办）,482,1:1,333,333,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1701.dhtml,01,土木工程,非定向,1,333,1,4,24800,校本部,,,60194,山东省,青岛市
27,900,本科二批第一次,理科,22,武汉工程大学邮电与信息工程学院（独立学院）,C90,1:1,333,333,22,21,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1595.dhtml,01,电气工程及其自动化,非定向,3,368,4,4,19000,校本部,,,48793,湖北省,武汉市
28,902,本科二批第一次,理科,8,上海财经大学浙江学院（独立学院）,H96,1:1,333,333,8,7,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18692290.dhtml,01,会计学,非定向,2,394,3,4,24750,校本部,,,40486,浙江省,绍兴市
29,903,本科二批第一次,理科,3,广东金融学院,208,1:1,409,409,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-844.dhtml,01,金融学,非定向,1,409,1,4,5050,,第一、二学年在清远校区就读，第三、四学年在校本部就读,,35981,广东省,广州市
30,904,本科二批第一次,理科,44,潍坊学院,966,1:1,361,361,44,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-711.dhtml,01,数学与应用数学（师范类）,非定向,2,440,2,4,6600,主校区,,,27392,山东省,潍坊市
31,905,本科二批第一次,理科,7,上海师范大学天华学院（独立学院）,578,1:1,339,339,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6251114.dhtml,01,金融数学,非定向,5,339,4,4,35000,校本部,,,58308,上海市,上海市
32,906,本科二批第一次,理科,15,河北医科大学临床学院（独立学院）,D98,1:1,393,393,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1730.dhtml,01,临床医学,非定向,5,432,5,5,10000,临床学院,,,29476,河北省,石家庄市
33,909,本科二批第一次,理科,64,北京科技大学天津学院（独立学院）,D71,1:1,334,334,64,64,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93355.dhtml,01,土木工程,非定向,6,335,6,4,18000,天津市宝坻区,,,59565,天津市,天津市
34,911,本科二批第一次,理科,34,山东交通学院,252,1:1,349,349,34,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-833.dhtml,01,机械类（车辆）,非定向,2,431,2,4,6600,长清校区,包含专业：车辆工程、汽车服务工程,,29746,山东省,济南市
35,912,本科二批第一次,理科,10,南昌交通学院（民办）,D21,1:1,339,339,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1745.dhtml,01,电气工程及其自动化,非定向,2,364,2,4,21600,靖安墨轩湖校区,,,50148,江西省,南昌市
36,913,本科二批第一次,理科,14,湖北工程学院新技术学院（独立学院）,D03,1:1,333,333,14,11,3,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1613.dhtml,01,财务管理,非定向,2,341,2,4,12000,校本部,,,57633,湖北省,黄石市
37,914,本科二批第一次,理科,50,太原工业学院,E64,1:1,345,345,50,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5495733.dhtml,01,经济学,非定向,2,413,2,4,4950,校本部,,,34816,山西省,太原市
38,917,本科二批第一次,理科,8,重庆对外经贸学院（民办）,C03,1:1,356,356,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1834.dhtml,01,经济学,非定向,3,356,3,4,15000,合川B校区,,,52756,重庆市,重庆市
39,919,本科二批第一次,理科,5,兰州信息科技学院（民办）,H48,1:1,336,336,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1787.dhtml,01,电气工程及其自动化,非定向,2,357,2,4,20600,校本部,,,52414,甘肃省,兰州市
40,920,本科二批第一次,理科,12,青岛农业大学海都学院（独立学院）,F65,1:1,346,346,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-442446.dhtml,01,财务管理,非定向,1,346,1,4,17500,校本部,,,55967,山东省,青岛市
41,925,本科二批第一次,理科,9,宁波财经学院（民办）,G42,1:1,333,333,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1466.dhtml,01,财务管理,非定向,2,358,2,4,33000,,前两年在宁波杭州湾校区，后两年在本部校区,,52097,浙江省,宁波市
42,926,本科二批第一次,理科,16,景德镇陶瓷大学,228,1:1,349,349,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-319.dhtml,01,材料物理,非定向,1,349,0,4,4940,湘湖校区,,,54991,江西省,景德镇市
43,929,本科二批第一次,理科,16,武汉轻工大学,055,1:1,412,412,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-390.dhtml,01,食品科学与工程类,非定向,2,447,2,4,5200,校本部,包含专业：食品科学与工程、食品质量与安全、粮食工程(营养与大健康方向),,25578,湖北省,武汉市
44,930,本科二批第三次,理科,57,沈阳城市建设学院（民办）,437,1:1,333,333,57,40,17,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1575.dhtml,01,建筑学,非定向,2,333,1,5,27500,校本部,,,60194,辽宁省,沈阳市
45,931,本科二批第一次,理科,176,大连科技学院（民办）,431,1:1,333,333,176,172,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1574.dhtml,01,机械设计制造及其自动化,非定向,15,345,17,4,27000,校本部,,,56309,辽宁省,大连市
46,934,本科二批第一次,理科,22,太原学院,719,1:1,350,350,22,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-745.dhtml,01,计算机科学与技术,非定向,3,428,3,4,5280,汾东校区,,,30558,山西省,太原市
47,935,本科二批第一次,理科,17,辽宁师范大学海华学院（独立学院）,F29,1:1,333,333,17,16,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1582.dhtml,01,法学,非定向,1,388,2,4,27500,校本部,,,42359,辽宁省,大连市
48,937,本科二批第一次,理科,7,重庆财经学院（民办）,899,1:1,339,339,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1835.dhtml,01,会计学,非定向,1,410,1,4,15000,校本部,校企合作专业，需另收综合实训培养费2000元/年,,35683,重庆市,重庆市
49,938,本科二批第三次,理科,32,哈尔滨广厦学院（民办）,B85,1:1,333,333,32,24,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1649.dhtml,01,国际经济与贸易,非定向,2,333,0,4,25800,黑龙江省哈尔滨市,,,60194,黑龙江省,哈尔滨市
50,939,本科二批第一次,理科,9,武汉晴川学院（民办）,H41,1:1,333,333,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5324312.dhtml,01,电气工程及其自动化,非定向,2,369,2,4,22000,校本部,,,48492,湖北省,武汉市
51,940,本科二批第一次,理科,35,集美大学诚毅学院（独立学院）,F37,1:1,347,347,35,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1766.dhtml,01,财政学,非定向,2,365,2,4,18000,福建厦门,,,49833,福建省,厦门市
52,942,本科二批第一次,理科,100,吉林化工学院,839,1:1,347,347,100,103,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-160.dhtml,01,化学工程与工艺,非定向,1,413,1,4,5940,龙潭校区,,,34816,吉林省,吉林市
53,943,本科二批第一次,理科,59,天津医科大学临床医学院（独立学院）,A39,1:1,367,367,59,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1902.dhtml,01,临床医学,非定向,7,442,8,5,20000,,,,26851,天津市,天津市
54,945,本科二批第一次,理科,15,山东政法学院,E63,1:1,407,407,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-85314.dhtml,01,法学,非定向,4,468,4,4,5280,,,,20373,山东省,济南市
55,946,本科二批第一次,理科,118,华北科技学院,461,1:1,349,349,118,119,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-730.dhtml,01,应急技术与管理,非定向,7,424,7,4,4900,校本部,,,31657,河北省,廊坊市
56,947,本科二批第一次,理科,25,黑龙江东方学院（民办）,549,1:1,333,333,25,17,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-814.dhtml,01,电气工程及其自动化,非定向,5,354,5,4,25000,校本部,,,53362,黑龙江省,哈尔滨市
57,948,本科二批第一次,理科,44,南京工程学院,100,1:1,417,417,44,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-754.dhtml,01,机械类,非定向,5,459,5,4,5800,校本部,包含专业：机械设计制造及其自动化、机械电子工程、机械工程,,22507,江苏省,南京市
58,951,本科二批第一次,理科,49,河北地质大学,157,1:1,369,369,49,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-67.dhtml,01,地球物理学,非定向,2,387,2,4,4900,河北省石家庄市,,,42684,河北省,石家庄市
59,952,本科二批第一次,理科,21,华北理工大学,632,1:1,384,384,21,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-71.dhtml,01,安全工程,非定向,5,425,5,4,4900,主校区,,,31351,河北省,唐山市
60,953,本科二批第一次,理科,3,成都信息工程大学,358,1:1,472,472,3,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-478.dhtml,01,大气科学,非定向,1,505,2,4,5200,航空港校区,,,12776,四川省,成都市
61,954,本科二批第一次,理科,17,河北北方学院,467,1:1,386,386,17,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-78.dhtml,01,临床医学,非定向,5,449,6,5,5700,河北省张家口市,色盲、色弱不予录取,,25058,河北省,张家口市
62,956,本科二批第一次,理科,122,吉林农业科技学院,854,1:1,342,342,122,125,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-810.dhtml,01,国际经济与贸易,非定向,4,342,1,4,4800,九站校区,,,57291,吉林省,吉林市
63,957,本科二批第一次,理科,19,武汉生物工程学院（民办）,683,1:1,343,343,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1035.dhtml,01,生物工程,非定向,5,343,4,4,21000,校本部,,,56992,湖北省,武汉市
64,958,本科二批第一次,理科,47,银川科技学院（民办）,E85,1:1,333,333,47,40,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6675760.dhtml,01,机械工程,非定向,3,340,3,4,24800,校本部,,,57968,宁夏回族自治区,银川市
65,960,本科二批第三次,理科,13,北京工商大学嘉华学院（独立学院）,C23,1:1,333,333,13,1,12,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1873.dhtml,01,金融学,非定向,2,333,0,4,79800,校本部,,,60194,北京市,北京市
66,963,本科二批第一次,理科,25,长治医学院,714,1:1,389,389,25,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-98.dhtml,01,临床医学,非定向,9,448,9,5,5480,校本部,,,25324,山西省,长治市
67,964,本科二批第一次,理科,94,长春科技学院（民办）,356,1:1,337,337,94,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1851.dhtml,01,电子信息科学与技术,非定向,5,337,3,4,25000,东华大街校区,,,58923,吉林省,长春市
68,965,本科二批第一次,理科,120,大连东软信息学院（民办）,D30,1:1,337,337,120,121,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1874.dhtml,01,计算机科学与技术,非定向,15,375,16,4,28000,博川校区,,,46577,辽宁省,大连市
69,966,本科二批第一次,理科,114,长春建筑学院（民办）,349,1:1,333,333,114,87,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1850.dhtml,01,电气工程及其自动化,非定向,6,349,8,4,25000,奢岭校区,,,54991,吉林省,长春市
70,968,本科二批第一次,理科,15,河北建筑工程学院,A15,1:1,346,346,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-73.dhtml,01,土木工程,非定向,2,357,2,4,5390,校本部,,,52414,河北省,张家口市
71,970,本科二批第二次,理科,11,右江民族医学院,M01,1:1,344,344,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-458.dhtml,01,英语,非定向,1,344,0,4,4200,校本部,,,56652,广西壮族自治区,百色市
72,973,本科二批第三次,理科,15,南宁学院（民办）,P27,1:1,333,333,15,6,9,,01,智能制造工程,非定向,3,333,2,4,22500,,,,60194,广西壮族自治区,南宁市
73,975,本科二批第一次,理科,4,郑州升达经贸管理学院（民办）,J66,1:1,340,340,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-205277833.dhtml,01,金融学,非定向,2,340,1,4,15000,校本部,,,57968,河南省,郑州市
74,977,本科二批第三次,理科,981,内蒙古鸿德文理学院（民办）,E87,1:1,333,333,981,1025,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46949665.dhtml,01,英语（师范类）,非定向,75,333,45,4,16000,校本部,英语教育方向，英语单科成绩不低于90分,,60194,内蒙古自治区,呼和浩特市
75,981,本科二批第一次,理科,24,辽宁中医药大学杏林学院（独立学院）,D28,1:1,389,389,24,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1854.dhtml,01,中医学,非定向,14,409,14,5,27500,校本部,不招收色觉异常考生,,35981,辽宁省,沈阳市
76,982,本科二批第三次,理科,15,沈阳科技学院（民办）,F41,1:1,333,333,15,11,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1866.dhtml,01,金融学,非定向,1,333,0,4,27500,校本部,,,60194,辽宁省,沈阳市
77,983,本科二批第一次,理科,44,辽宁何氏医学院（民办）,E17,1:1,341,341,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1855.dhtml,01,临床医学,非定向,10,401,15,5,27000,校本部,,,38372,辽宁省,沈阳市
78,984,本科二批第一次,理科,147,长春工程学院,430,1:1,350,350,147,150,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-809.dhtml,01,电气工程及其自动化,非定向,3,469,6,4,5940,湖西校区,,,20157,吉林省,长春市
79,986,本科二批第一次,理科,44,天津财经大学珠江学院（独立学院）,787,1:1,333,333,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1369415.dhtml,01,会计学,非定向,7,390,7,4,15000,天津市宝坻区,,,41749,天津市,天津市
80,987,本科二批第一次,理科,78,山西农业大学,680,1:1,361,361,78,79,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-95.dhtml,01,农学（卓越人才实验班）,非定向,1,436,1,4,4500,,,,28447,山西省,晋中市
81,988,本科二批第一次,理科,74,太原科技大学,101,1:1,367,367,74,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-92.dhtml,01,机械设计制造及其自动化,非定向,12,441,12,4,5500,南校区,,,27107,山西省,太原市
82,989,本科二批第一次,理科,62,洛阳理工学院,596,1:1,367,367,62,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-714.dhtml,01,材料类,非定向,4,383,4,4,5000,王城校区,包含专业：高分子材料与工程、材料物理,,43987,河南省,洛阳市
83,990,本科二批第一次,理科,156,大连民族大学,021,1:1,393,393,156,162,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,01,市场营销,非定向,1,407,1,4,5200,金石滩校区,,,36550,辽宁省,大连市
84,991,本科二批第一次,理科,15,辽宁科技学院,174,1:1,355,355,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-806.dhtml,01,机械设计制造及其自动化,非定向,2,424,2,4,4900,校本部,,,31657,辽宁省,本溪市
85,992,本科二批第一次,理科,36,沈阳工程学院,135,1:1,398,398,36,41,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-872.dhtml,01,电气工程及其自动化,非定向,6,497,7,4,5200,校本部,,,14323,辽宁省,沈阳市
86,993,本科二批第一次,理科,11,武昌首义学院（民办）,G27,1:1,333,333,11,10,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1011.dhtml,01,计算机科学与技术,非定向,1,378,1,4,22800,,大一就读嘉鱼校区，大二起就读武汉校区,,45586,湖北省,武汉市
87,994,本科二批第一次,理科,61,天津理工大学中环信息学院（独立学院）,D70,1:1,333,333,61,59,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-404954.dhtml,01,自动化,非定向,2,373,2,4,18000,主校区,,,47215,天津市,天津市
88,995,本科二批第一次,理科,40,中原工学院,214,1:1,349,349,40,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-366.dhtml,01,金融学,非定向,4,392,4,4,4400,龙湖校区,,,41156,河南省,郑州市
89,998,本科二批第三次,理科,59,大连工业大学艺术与信息工程学院（独立学院）,E03,1:1,333,333,59,51,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1570.dhtml,01,国际经济与贸易,非定向,4,333,2,4,27500,校本部,,,60194,辽宁省,大连市
90,1000,本科二批第一次,理科,8,中国计量大学现代科技学院（独立学院）,D73,1:1,339,339,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1637.dhtml,01,自动化,非定向,1,359,1,4,26000,义乌,,,51753,江苏省,南京市
91,1003,本科二批第一次,理科,11,湖南医药学院,707,1:1,369,369,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-993.dhtml,01,临床医学,非定向,2,429,2,5,7150,金海校区,不录取色盲、色弱考生,,30293,湖南省,怀化市
92,1004,本科二批第一次,理科,45,山东财经大学,A77,1:1,419,419,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-358.dhtml,01,经济学类,非定向,2,454,2,4,6600,圣井校区,包含专业：经济学、资源与环境经济学,,23766,山东省,济南市
93,1005,本科二批第一次,理科,13,西安交通工程学院（民办）,176,1:1,333,333,13,10,3,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1819.dhtml,01,交通运输,非定向,3,348,3,4,23980,校本部,,,55317,陕西省,西安市
94,1006,本科二批第一次,理科,28,长沙医学院（民办）,G16,1:1,381,381,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-610.dhtml,01,临床医学,非定向,6,420,7,5,41544,长沙校区,,,32783,湖南省,长沙市
95,1009,本科二批第一次,理科,40,广州城市理工学院（民办）,K62,1:1,333,333,40,36,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1247825.dhtml,01,车辆工程,非定向,2,338,3,4,27000,校本部,,,58641,广东省,广州市
96,1010,本科二批第一次,理科,14,成都东软学院（民办）,H18,1:1,338,338,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1145.dhtml,01,计算机类,非定向,6,366,6,4,18000,校本部,包含专业：计算机科学与技术、网络工程、物联网工程、智能科学与技术、网络空间安全,,49484,四川省,成都市
97,1011,本科二批第三次,理科,28,北京第二外国语学院中瑞酒店管理学院（独立学院）,F89,1:1.05,333,333,30,3,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-15323559.dhtml,01,酒店管理,非定向,8,333,0,4,49800,北京市大兴区,,,60194,北京市,北京市
98,1015,本科二批第一次,理科,6,河北环境工程学院,J24,1:1,341,341,6,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-490263.dhtml,01,环境科学,非定向,3,341,3,4,5390,校本部,,,57633,河北省,秦皇岛市
99,1017,本科二批第一次,理科,20,山西工程技术学院,K89,1:1,345,345,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1003434186.dhtml,01,材料成型及控制工程,非定向,1,398,1,4,4800,校本部,,,39272,山西省,阳泉市
