,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,CollegeProvince,CollegeCity,CollegeLevel,ranking
29,1339,本科一批第一次,文科,1,中国戏曲学院,E12,1:1,513,513,1,1,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-43.dhtml,北京市,北京市,,2918
30,1356,本科一批第一次,文科,15,河南大学,594,1:1,487,487,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-372.dhtml,河南省,开封市,['DFC'],2994
31,1411,本科一批第一次,文科,6,河北医科大学,581,1:1,494,494,6,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-76.dhtml,河北省,石家庄市,,4305
32,1422,本科一批第一次,文科,12,华北电力大学（保定）,131,1:1,508,508,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-69.dhtml,河北省,保定市,['DFC'],3251
33,1425,本科一批第一次,文科,19,中南财经政法大学,020,1:1,489,489,19,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402.dhtml,湖北省,武汉市,"['211', 'DFC']",2604
34,1436,本科一批第一次,文科,6,合肥工业大学（宣城校区）,J72,1:1,489,489,6,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,安徽省,宣城市,,4718
35,1448,本科一批第一次,文科,7,华北电力大学（北京）,134,1:1,547,547,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,北京市,北京市,['DFC'],1216
36,1489,本科一批第一次,文科,10,北京第二外国语学院,368,1:1,504,504,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-28.dhtml,北京市,北京市,,888
37,1496,本科一批第二次,文科,5,中国民用航空飞行学院,362,1:1,468,468,5,4,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,四川省,德阳市,,6832
38,1525,本科一批第一次,文科,26,西南政法大学,017,1:1,507,507,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-504.dhtml,重庆市,重庆市,,1288
39,1529,本科一批第四次,文科,20,吉林财经大学,381,1:1,479,479,20,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,吉林省,长春市,,5673
40,1543,本科一批第二次,文科,15,天津财经大学,556,1:1,481,481,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-61.dhtml,天津市,天津市,,5476
41,1545,本科一批第一次,文科,2,北京联合大学,530,1:1,509,509,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-799.dhtml,北京市,北京市,,1911
42,1551,本科一批第一次,文科,6,上海海事大学,137,1:1,513,513,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,上海市,上海市,,1864
43,1634,本科一批第一次,文科,14,北京化工大学,210,1:1,533,533,14,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-10.dhtml,北京市,北京市,"['211', 'DFC']",1777
44,1677,本科一批第一次,文科,51,内蒙古科技大学,764,1:1,470,470,51,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-108.dhtml,内蒙古自治区,包头市,,5673
45,1678,本科一批第一次,文科,3,中华女子学院,058,1:1,486,486,3,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-740.dhtml,北京市,北京市,,5000
46,1693,本科一批第一次,文科,12,对外经济贸易大学,061,1:1,584,584,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-32.dhtml,北京市,北京市,"['211', 'DFC']",318
47,1699,本科一批第一次,文科,8,上海政法学院,A08,1:1,525,525,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2120.dhtml,上海市,上海市,,1963
48,1746,本科一批第一次,文科,4,上海交通大学医学院,J23,1:1,559,559,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-199.dhtml,上海市,上海市,,864
49,1751,本科一批第一次,文科,7,长沙理工大学,126,1:1,489,489,7,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-413.dhtml,湖南省,长沙市,,4718
50,1771,本科一批第二次,文科,8,烟台大学,737,1:1,483,483,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-710.dhtml,山东省,烟台市,,5295
51,1832,本科一批第一次,文科,3,江苏大学,299,1:1,492,492,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-236.dhtml,江苏省,镇江市,,1777
52,1852,本科一批第一次,文科,7,北京航空航天大学,119,1:1,578,578,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6.dhtml,北京市,北京市,"['985', 'DFC']",420
53,1928,本科一批第一次,文科,4,吉林大学,LA8,1:1,551,551,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-154.dhtml,吉林省,长春市,"['985', '211', 'DFC']",1095
54,1940,本科一批第一次,文科,9,哈尔滨工程大学,410,1:1,518,518,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-177.dhtml,黑龙江省,哈尔滨市,"['211', 'DFC']",1465
55,2000,本科一批第一次,文科,14,南京师范大学,317,1:1,519,519,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-246.dhtml,江苏省,南京市,"['211', 'DFC']",888
56,2014,本科一批第一次,文科,8,大连大学,823,1:1,476,476,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-750.dhtml,辽宁省,大连市,,4799
57,2019,本科一批第一次,文科,7,上海戏剧学院,274,1:1,505,505,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-220.dhtml,上海市,上海市,,1358
58,2030,本科一批第一次,文科,14,郑州大学,605,1:1,537,537,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-361.dhtml,河南省,郑州市,"['211', 'DFC']",1193
59,2059,本科一批第一次,文科,15,中国社会科学院大学,M32,1:1,546,546,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1824984166.dhtml,北京市,北京市,,826
60,2096,本科一批第一次,文科,10,北京大学,304,1:1,637,637,10,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1.dhtml,北京市,北京市,"['985', '211', 'DFC']",
61,2139,本科一批第一次,文科,8,华东政法大学,384,1:1,531,531,8,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-217.dhtml,上海市,上海市,,942
62,2162,本科一批第一次,文科,2,清华大学,294,1:1,648,648,2,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3.dhtml,北京市,北京市,"['985', '211', 'DFC']",
63,2175,本科一批第一次,文科,2,上海大学,LA4,1:1,555,555,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-221.dhtml,上海市,上海市,"['211', 'DFC']",967
64,2181,本科一批第一次,文科,9,北京交通大学,243,1:1,548,548,9,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,北京市,北京市,"['211', 'DFC']",596
65,2185,本科一批第三次,文科,25,山东政法学院,E63,1:1,490,490,25,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-85314.dhtml,山东省,济南市,,4645
66,2220,本科一批第一次,文科,7,复旦大学,308,1:1,621,621,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-197.dhtml,上海市,上海市,"['985', '211', 'DFC']",19
67,2238,本科一批第三次,文科,2,沈阳建筑大学,150,1:1,468,468,2,1,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-129.dhtml,辽宁省,沈阳市,,6832
68,2268,本科一批第一次,文科,18,南开大学,302,1:1,604,604,18,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-48.dhtml,天津市,天津市,"['985', '211', 'DFC']",121
69,2272,本科一批第一次,文科,2,河北工业大学,631,1:1,543,543,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-70.dhtml,河北省,天津市,"['211', 'DFC']",1358
70,2283,本科一批第一次,文科,18,厦门大学,298,1:1,586,586,18,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-299.dhtml,福建省,厦门市,"['985', '211', 'DFC']",288
71,2318,本科一批第一次,文科,14,西北大学,941,1:1,525,525,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-545.dhtml,陕西省,西安市,"['211', 'DFC']",1358
72,2346,本科一批第一次,文科,5,广州医科大学,691,1:1,499,499,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-435.dhtml,广东省,广州市,,3913
73,2355,本科一批第一次,文科,13,上海立信会计金融学院,964,1:1,507,507,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-695.dhtml,上海市,上海市,,2426
74,2385,本科一批第一次,文科,26,西北政法大学,018,1:1,519,519,26,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-567.dhtml,陕西省,西安市,,2539
75,2389,本科一批第一次,文科,2,中国药科大学,390,1:1,531,531,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-245.dhtml,江苏省,南京市,"['211', 'DFC']",1864
76,2402,本科一批第一次,文科,9,苏州大学,327,1:1,519,519,9,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,江苏省,苏州市,"['211', 'DFC']",1358
77,2457,本科一批第一次,文科,10,齐鲁工业大学,617,1:1,487,487,10,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-337.dhtml,山东省,济南市,,4902
78,2464,本科一批第一次,文科,11,南京审计大学,031,1:1,545,545,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-755.dhtml,江苏省,南京市,,1060
79,2518,本科一批第一次,文科,6,吉林财经大学,LR3,1:1,471,471,6,6,0,,吉林省,长春市,,3251
80,2558,本科一批第一次,文科,11,南华大学,464,1:1,481,481,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,湖南省,衡阳市,,2604
81,2565,本科一批第一次,文科,9,中国矿业大学,463,1:1,522,522,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,江苏省,徐州市,['211'],1060
82,2579,本科一批第二次,文科,39,大连外国语大学,033,1:1,476,476,39,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-144.dhtml,辽宁省,大连市,,5964
83,2587,本科一批第一次,文科,5,河南师范大学,K11,1:1,490,490,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-373.dhtml,河南省,新乡市,,4645
84,2588,本科一批第一次,文科,22,海南大学,925,1:1,509,509,22,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,海南省,海口市,"['211', 'DFC']",2140
85,2605,本科一批第一次,文科,6,青岛大学,738,1:1,502,502,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-709.dhtml,山东省,青岛市,,3612
86,2620,本科一批第一次,文科,18,华南师范大学,844,1:1,534,534,18,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-439.dhtml,广东省,广州市,"['211', 'DFC']",674
87,2631,本科一批第一次,文科,16,云南大学,749,1:1,489,489,16,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-523.dhtml,云南省,昆明市,"['211', 'DFC']",4718
88,2655,本科一批第一次,文科,7,东南大学,283,1:1,578,578,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-225.dhtml,江苏省,南京市,"['985', '211', 'DFC']",420
89,2667,本科一批第一次,文科,4,北京中医药大学,399,1:1,526,526,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-23.dhtml,北京市,北京市,['DFC'],2140
90,2721,本科一批第一次,文科,19,中国民航大学,363,1:1,488,488,19,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-52.dhtml,天津市,天津市,,4799
91,2765,本科一批第一次,文科,2,山西医科大学,713,1:1,503,503,2,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-96.dhtml,山西省,太原市,,3612
92,2798,本科一批第一次,文科,26,安徽大学,920,1:1,515,515,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-275.dhtml,安徽省,合肥市,"['211', 'DFC']",1399
93,2850,本科一批第一次,文科,2,西北工业大学,105,1:1,570,570,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-547.dhtml,陕西省,西安市,"['985', '211', 'DFC']",570
