,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
645,2869,本科二批第一次,文科,15,集美大学诚毅学院（独立学院）,F37,1:1,405,405,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1766.dhtml,0T,工商管理,非定向,1,409,1,4,18000,福建厦门,,14492,,福建省,厦门市
646,2882,本科二批第一次,文科,1,大庆师范学院,884,1:1,423,423,1,1,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-191.dhtml,0U,俄语,非定向,1,423,1,4,4500,校本部,,12567,,黑龙江省,大庆市
647,2886,本科二批第一次,文科,9,河北科技学院（民办）,371,1:1,389,389,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1710.dhtml,0U,助产学,非定向,3,398,3,4,22000,唐山校区,,16011,,河北省,石家庄市
648,2887,本科二批第一次,文科,19,北京科技大学天津学院（独立学院）,D71,1:1,384,384,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93355.dhtml,0U,会计学,非定向,2,445,2,4,15000,天津市宝坻区,,9650,,天津市,天津市
649,2888,本科二批第一次,文科,5,湖北中医药大学,535,1:1,439,439,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-394.dhtml,0U,市场营销,非定向,1,445,1,4,4000,校本部,,9650,,湖北省,武汉市
650,2891,本科二批第一次,文科,8,兰州工商学院（民办）,F39,1:1,381,381,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1783.dhtml,0U,会计学,非定向,2,397,2,4,22800,校本部,,16180,,甘肃省,兰州市
651,2893,本科二批第一次,文科,15,集美大学诚毅学院（独立学院）,F37,1:1,405,405,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1766.dhtml,0U,会计学,非定向,2,436,2,4,18000,福建厦门,,10816,,福建省,厦门市
652,2894,本科二批第一次,文科,15,四川外国语大学成都学院（独立学院）,K67,1:1,379,379,15,14,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1914.dhtml,0U,财务管理,非定向,1,405,1,4,17000,成都校区,,15057,,四川省,成都市
653,2905,本科二批第一次,文科,5,重庆工商大学派斯学院（独立学院）,924,1:1,410,410,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1836.dhtml,0V,会计学,非定向,5,410,5,4,15000,校本部,,14357,,重庆市,重庆市
654,2908,本科二批第一次,文科,5,武汉城市学院（民办）,646,1:1,386,386,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1591.dhtml,0V,工商管理,非定向,1,394,1,4,21800,,第一年在红安校区，第二年以后回武汉校本部,16571,,湖北省,武汉市
655,2912,本科二批第一次,文科,25,山东财经大学,A77,1:1,469,469,25,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-358.dhtml,0V,资产评估,非定向,2,483,2,4,6600,圣井校区,,5295,,山东省,济南市
656,2917,本科二批第一次,文科,5,湖北中医药大学,535,1:1,439,439,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-394.dhtml,0V,物流管理,非定向,1,439,0,4,4000,校本部,,10427,,湖北省,武汉市
657,2919,本科二批第一次,文科,15,河北金融学院,038,1:1,398,398,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-801.dhtml,0V,经济统计学,非定向,5,459,5,4,4600,校本部,,7873,,河北省,保定市
658,2923,本科二批第一次,文科,6,哈尔滨华德学院（民办）,451,1:1,379,379,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1650.dhtml,0V,俄语,非定向,6,379,7,4,24000,校本部,,18670,,黑龙江省,哈尔滨市
659,2924,本科二批第一次,文科,13,防灾科技学院,B48,1:1,443,443,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-900.dhtml,0V,广告学,非定向,3,443,2,4,4600,校本部,,9897,,河北省,廊坊市
660,2925,本科二批第一次,文科,12,吉林农业大学,840,1:1,411,411,12,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-161.dhtml,0V,传播学,非定向,4,411,4,4,6800,净月校区,,14212,,吉林省,长春市
661,2927,本科二批第一次,文科,6,武汉体育学院,E23,1:1,444,444,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-403.dhtml,0W,体育经济与管理,非定向,4,444,4,4,4000,校本部,,9776,,湖北省,武汉市
662,2929,本科二批第二次,文科,8,武汉学院（民办）,D32,1:1,390,390,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1876.dhtml,0W,商务英语,非定向,3,390,1,4,20000,校本部,,17106,,湖北省,武汉市
663,2931,本科二批第二次,文科,3,昆明理工大学津桥学院（独立学院）,D29,1:1,379,379,3,2,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1664.dhtml,0W,汉语国际教育,非定向,1,379,0,4,20000,昆明市,,18670,,云南省,昆明市
664,2932,本科二批第一次,文科,15,四川外国语大学成都学院（独立学院）,K67,1:1,379,379,15,14,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1914.dhtml,0W,物流管理,非定向,1,391,1,4,17000,宜宾校区,,16961,,四川省,成都市
665,2936,本科二批第一次,文科,11,河北地质大学,157,1:1,439,439,11,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-67.dhtml,0W,法语,非定向,2,439,2,4,4900,河北省石家庄市,,10427,,河北省,石家庄市
666,2938,本科二批第一次,文科,3,常州大学,127,1:1,457,457,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-231.dhtml,0W,市场营销,非定向,3,457,3,4,5200,西太湖校区,,8107,,江苏省,常州市
667,2940,本科二批第一次,文科,5,武汉城市学院（民办）,646,1:1,386,386,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1591.dhtml,0W,市场营销,非定向,1,393,1,4,20800,,第一年在红安校区，第二年以后回武汉校本部,16696,,湖北省,武汉市
668,2942,本科二批第一次,文科,19,绥化学院,892,1:1,406,406,19,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-192.dhtml,0W,市场营销,非定向,2,406,2,4,4000,主校区,,14913,,黑龙江省,绥化市
669,2944,本科二批第一次,文科,20,九江学院,421,1:1,395,395,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-939.dhtml,0W,汉语国际教育,非定向,3,433,3,4,3650,校本部,,11191,,江西省,九江市
670,2949,本科二批第一次,文科,5,湖北中医药大学,535,1:1,439,439,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-394.dhtml,0W,国际商务,非定向,1,447,2,4,4000,校本部,,9388,,湖北省,武汉市
671,2952,本科二批第一次,文科,13,防灾科技学院,B48,1:1,443,443,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-900.dhtml,0W,汉语言文学,非定向,2,472,2,4,4600,校本部,,6374,,河北省,廊坊市
672,2953,本科二批第一次,文科,15,集美大学诚毅学院（独立学院）,F37,1:1,405,405,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1766.dhtml,0W,电子商务,非定向,2,405,2,4,18500,福建厦门,,15057,,福建省,厦门市
673,2956,本科二批第一次,文科,13,防灾科技学院,B48,1:1,443,443,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-900.dhtml,0X,网络与新媒体,非定向,2,461,3,4,4600,校本部,,7653,,河北省,廊坊市
674,2958,本科二批第一次,文科,37,长春师范大学,429,1:1,403,403,37,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-168.dhtml,0X,汉语言文学（师范类）,非定向,4,470,6,4,5060,中工校区,,6623,,吉林省,长春市
675,2959,本科二批第一次,文科,6,南宁理工学院（民办）,H54,1:1,387,387,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1886.dhtml,0X,网络与新媒体,非定向,6,387,6,4,24800,南宁东盟校区,,17548,,广西壮族自治区,南宁市
676,2961,本科二批第一次,文科,5,武汉城市学院（民办）,646,1:1,386,386,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1591.dhtml,0X,会计学,非定向,1,408,1,4,22800,,第一年在红安校区，第二年以后回武汉校本部,14636,,湖北省,武汉市
677,2965,本科二批第一次,文科,19,北京科技大学天津学院（独立学院）,D71,1:1,384,384,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93355.dhtml,0X,财务管理,非定向,2,433,2,4,15000,天津市宝坻区,,11191,,天津市,天津市
678,2969,本科二批第一次,文科,12,湖南科技学院,576,1:1,389,389,12,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-424.dhtml,0X,英语（师范类）,非定向,4,409,4,4,4000,校本部,,14492,,湖南省,永州市
679,2974,本科二批第一次,文科,4,湖北第二师范学院,F74,1:1,446,446,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5579637.dhtml,0Y,国际经济与贸易,非定向,2,446,2,4,5200,校本部,,9517,,湖北省,武汉市
680,2979,本科二批第一次,文科,10,南昌工程学院,146,1:1,399,399,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-769.dhtml,0Y,市场营销,非定向,2,399,2,4,4270,瑶湖校区,,15875,,江西省,南昌市
681,2982,本科二批第一次,文科,24,太原师范学院,729,1:1,428,428,24,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-100.dhtml,0Y,地理科学（师范类）,非定向,4,463,4,4,5000,校本部,,7411,,山西省,太原市
682,2984,本科二批第一次,文科,20,九江学院,421,1:1,395,395,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-939.dhtml,0Y,英语（师范类）,非定向,3,432,3,4,3880,校本部,,11329,,江西省,九江市
683,2991,本科二批第一次,文科,11,河北地质大学,157,1:1,439,439,11,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-67.dhtml,0Y,法学,非定向,3,483,3,4,4600,河北省石家庄市,,5295,,河北省,石家庄市
684,2992,本科二批第一次,文科,3,昆明理工大学津桥学院（独立学院）,D29,1:1,379,379,3,2,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1664.dhtml,0Z,法学,非定向,1,422,1,4,22000,昆明市,,12726,,云南省,昆明市
685,2994,本科二批第一次,文科,4,贵州民族大学,191,1:1,457,457,4,4,0,,0Z,历史学,非定向,2,457,2,4,3830,,,8107,,贵州省,贵阳市
686,2995,本科二批第一次,文科,6,长春师范大学,L98,1:1,395,395,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-168.dhtml,0Z,旅游管理（中外合作办学）,非定向,6,395,6,4,26000,长吉校区,我校与澳大利亚南十字星大学合作办学专业，只录取有专业志愿的考生，不接受专业调剂。主干课用英语授课，非英语语种考生慎重报考。,16438,,吉林省,长春市
687,2997,本科二批第一次,文科,10,南昌工程学院,146,1:1,399,399,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-769.dhtml,0Z,物流管理,非定向,2,411,2,4,4270,瑶湖校区,,14212,,江西省,南昌市
688,2999,本科二批第一次,文科,24,太原师范学院,729,1:1,428,428,24,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-100.dhtml,0Z,自然地理与资源环境,非定向,2,428,1,4,5000,校本部,,11868,,山西省,太原市
689,3003,本科二批第一次,文科,1,黑龙江工程学院,881,1:1,445,445,1,1,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-914.dhtml,0Z,俄语,非定向,1,445,1,4,4500,校本部,,9650,,黑龙江省,哈尔滨市
690,3004,本科二批第一次,文科,8,河南工程学院,G24,1:1,402,402,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-835.dhtml,0Z,市场营销,非定向,2,414,2,4,4400,龙湖校区,,13783,,河南省,郑州市
691,3008,本科二批第一次,文科,29,洛阳师范学院,A92,1:1,400,400,29,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-379.dhtml,10,英语（师范类）,非定向,5,451,5,4,4400,校本部,,8883,,河南省,洛阳市
692,3013,本科二批第一次,文科,9,西安思源学院（民办）,514,1:1,379,379,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1545.dhtml,10,小学教育（师范类）,非定向,2,407,2,4,20900,校本部,,14756,,陕西省,西安市
693,3015,本科二批第一次,文科,10,河南科技大学,104,1:1.05,446,382,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-365.dhtml,10,英语,非定向,5,446,5,4,4400,开元校区,,9517,,河南省,洛阳市
694,3017,本科二批第一次,文科,6,桂林旅游学院,744,1:1,389,389,6,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-934.dhtml,10,财务管理,非定向,1,446,2,4,4594,校本部,,9517,,广西壮族自治区,桂林市
695,3022,本科二批第一次,文科,11,吉利学院（民办）,A09,1:1,379,379,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1283.dhtml,10,大数据管理与应用,非定向,2,392,3,4,26800,成都校区,,16814,,浙江省,杭州市
696,3024,本科二批第一次,文科,45,黑龙江财经学院（民办）,A01,1:1,382,382,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,10,英语,非定向,5,391,5,4,24000,校本部,,16961,,黑龙江省,哈尔滨市
697,3028,本科二批第一次,文科,6,福州大学至诚学院（独立学院）,G55,1:1,384,384,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5494712.dhtml,10,汉语言文学,非定向,2,426,2,4,17000,校本部,,12136,,福建省,福州市
698,3030,本科二批第一次,文科,23,黑龙江工业学院,873,1:1,408,408,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-813.dhtml,10,商务经济学,非定向,3,427,3,4,4500,校本部,,12009,,黑龙江省,鸡西市
699,3031,本科二批第一次,文科,43,丽江文化旅游学院（民办）,A33,1:1,381,381,43,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1663.dhtml,10,审计学,非定向,2,395,2,4,21500,校本部,,16438,,云南省,丽江市
700,3039,本科二批第一次,文科,3,湖南工商大学,703,1:1,465,465,3,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-426.dhtml,10,金融学类,非定向,1,467,1,4,5000,长沙,包含专业：金融学、保险学、投资学,6953,,湖南省,长沙市
701,3046,本科二批第一次,文科,20,西安培华学院（民办）,950,1:1,409,409,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-795.dhtml,10,金融工程,非定向,1,409,0,4,20680,,,14492,,陕西省,西安市
702,3049,本科二批第一次,文科,31,哈尔滨广厦学院（民办）,B85,1:1,381,381,31,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1649.dhtml,10,人力资源管理,非定向,3,385,3,4,25800,黑龙江省哈尔滨市,,17842,,黑龙江省,哈尔滨市
703,3051,本科二批第一次,文科,27,海南热带海洋学院,976,1:1,393,393,27,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,10,俄语,非定向,2,393,1,4,4620,三亚校区,,16696,,海南省,三亚市
704,3055,本科二批第一次,文科,17,南昌工学院（民办）,227,1:1,379,379,17,15,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1735.dhtml,10,汉语言文学（教师教育方向）,非定向,2,408,2,4,22600,南昌市,,14636,,江西省,南昌市
705,3056,本科二批第一次,文科,8,陕西理工大学,541,1:1,440,440,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-562.dhtml,10,学前教育（师范类）,非定向,1,440,1,4,5000,,,10303,,陕西省,汉中市
706,3057,本科二批第一次,文科,10,唐山师范学院,A17,1:1,425,425,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-83.dhtml,10,秘书学,非定向,5,434,5,4,4600,校本部学院路校区,,11066,,河北省,唐山市
707,3059,本科二批第一次,文科,24,上海外国语大学贤达经济人文学院（独立学院）,E84,1:1,379,379,24,20,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1878.dhtml,10,英语,非定向,1,382,1,4,38000,崇明校区,,18266,,上海市,上海市
708,3061,本科二批第一次,文科,31,南昌理工学院（民办）,367,1:1,384,384,31,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-222248.dhtml,10,网络与新媒体,非定向,1,395,1,4,23500,主校区,,16438,,江西省,南昌市
709,3063,本科二批第一次,文科,19,绥化学院,892,1:1,406,406,19,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-192.dhtml,10,旅游管理,非定向,2,406,0,4,4000,主校区,,14913,,黑龙江省,绥化市
710,3066,本科二批第二次,文科,482,内蒙古大学创业学院（独立学院）,E89,1:1,396,396,482,495,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18217120.dhtml,10,英语,非定向,100,396,81,4,12000,玉泉校区南区,,16308,,内蒙古自治区,呼和浩特市
711,3071,本科二批第一次,文科,19,西京学院（民办）,949,1:1,379,379,19,18,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1198.dhtml,10,新闻学,非定向,2,408,2,4,26400,校本部,,14636,,陕西省,西安市
712,3087,本科二批第一次,文科,19,山西中医药大学,728,1:1,462,462,19,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-606.dhtml,10,中医养生学,非定向,3,475,3,5,5488,,不招收色弱、色盲考生,6063,,山西省,太原市
713,3089,本科二批第一次,文科,8,重庆三峡学院,B20,1:1,409,409,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-497.dhtml,10,广播电视学,非定向,2,429,2,4,5600,校本部,,11719,,重庆市,重庆市
714,3090,本科二批第一次,文科,388,内蒙古科技大学包头师范学院,757,1:1,389,389,388,398,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6433938.dhtml,10,应用心理学（师范类）,非定向,19,430,23,4,4200,校本部,,11586,,内蒙古自治区,包头市
715,3093,本科二批第一次,文科,1137,内蒙古鸿德文理学院（民办）,E87,1:1,386,386,1137,1211,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46949665.dhtml,10,审计学,非定向,50,405,52,4,16000,校本部,,15057,,内蒙古自治区,呼和浩特市
716,3095,本科二批第一次,文科,8,怀化学院,A14,1:1,423,423,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-422.dhtml,10,法学,非定向,2,466,2,4,5000,湖南省怀化市,,7074,,湖南省,怀化市
717,3096,本科二批第一次,文科,20,珠海科技学院（民办）,C20,1:1,391,391,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1925.dhtml,10,广告学,非定向,2,403,2,4,31000,珠海金湾,,15309,,广东省,珠海市
718,3097,本科二批第一次,文科,13,沧州师范学院,652,1:1,409,409,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-89.dhtml,10,应用心理学,非定向,2,425,2,4,4600,河北省沧州市,,12275,,河北省,沧州市
719,3100,本科二批第一次,文科,7,长治学院,B28,1:1,402,402,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-103.dhtml,10,财务管理,非定向,1,446,1,4,4500,南校区,,9517,,山西省,长治市
720,3101,本科二批第一次,文科,24,太原师范学院,729,1:1,428,428,24,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-100.dhtml,10,人文地理与城乡规划,非定向,4,428,4,4,5000,校本部,,11868,,山西省,太原市
721,3102,本科二批第一次,文科,55,长春工业大学人文信息学院（独立学院）,838,1:1,383,383,55,62,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1846.dhtml,10,自动化,非定向,2,387,2,4,26000,净月南校区,,17548,,吉林省,长春市
722,3106,本科二批第一次,文科,44,吉林外国语大学（民办）,858,1:1,379,379,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-679.dhtml,10,英语,非定向,3,413,3,4,25000,,,13928,,吉林省,长春市
723,3108,本科二批第一次,文科,12,邵阳学院,696,1:1,402,402,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-421.dhtml,10,汉语国际教育（师范类）,非定向,2,445,3,4,,李子园校区,,9650,,湖南省,邵阳市
724,3109,本科二批第二次,文科,270,内蒙古科技大学,764,1:1,412,412,270,279,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-108.dhtml,10,市场营销,非定向,35,412,20,4,4400,校本部,,14081,,内蒙古自治区,包头市
725,3110,本科二批第一次,文科,5,武汉城市学院（民办）,646,1:1,386,386,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1591.dhtml,10,物流管理,非定向,1,386,1,4,20800,,第一年在红安校区，第二年以后回武汉校本部,17686,,湖北省,武汉市
726,3116,本科二批第一次,文科,12,山西财经大学,056,1:1,435,435,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-106.dhtml,10,财政学,非定向,1,479,1,4,5100,迎泽校区,,5673,,山西省,太原市
727,3120,本科二批第二次,文科,25,山东女子学院,G28,1:1,405,405,25,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6278817.dhtml,11,商务英语（仅招收英语语种考生）,非定向,5,405,4,4,5000,主校区,,15057,,山东省,济南市
728,3124,本科二批第一次,文科,11,重庆外语外事学院（民办）,K28,1:1,386,386,11,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1833.dhtml,11,西班牙语,非定向,1,386,0,4,15000,綦江校区,,17686,,重庆市,重庆市
729,3125,本科二批第一次,文科,25,山东协和学院（民办）,C94,1:1,388,388,25,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1659.dhtml,11,护理学,非定向,6,398,6,4,23800,郭店校区,,16011,,山东省,济南市
730,3126,本科二批第一次,文科,20,赣南师范大学,A06,1:1,388,388,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-327.dhtml,11,社会学,非定向,2,433,2,4,4270,蓉江校区,,11191,,江西省,赣州市
731,3131,本科二批第一次,文科,31,哈尔滨广厦学院（民办）,B85,1:1,381,381,31,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1649.dhtml,11,审计学,非定向,5,397,5,4,25800,黑龙江省哈尔滨市,,16180,,黑龙江省,哈尔滨市
732,3134,本科二批第二次,文科,27,海南热带海洋学院,976,1:1,393,393,27,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,11,泰语,非定向,2,393,1,4,4620,三亚校区,,16696,,海南省,三亚市
733,3138,本科二批第二次,文科,17,南昌工学院（民办）,227,1:1,379,379,17,15,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1735.dhtml,11,秘书学,非定向,2,379,1,4,24600,南昌市,,18670,,江西省,南昌市
734,3139,本科二批第一次,文科,44,吉林外国语大学（民办）,858,1:1,379,379,44,43,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-679.dhtml,11,英语（英德双语）,非定向,2,379,1,5,26000,,德语零起点，英语成绩不低于100分。,18670,,吉林省,长春市
735,3142,本科二批第一次,文科,12,邵阳学院,696,1:1,402,402,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-421.dhtml,11,新闻学,非定向,2,422,2,4,,李子园校区,,12726,,湖南省,邵阳市
736,3144,本科二批第一次,文科,14,广西师范大学,798,1:1,442,442,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-461.dhtml,11,思想政治教育（师范类）,非定向,2,485,2,4,5000,雁山校区,,5083,,广西壮族自治区,桂林市
737,3149,本科二批第一次,文科,48,华北科技学院,461,1:1,406,406,48,49,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-730.dhtml,11,会计学,非定向,4,469,4,4,4600,校本部,,6732,,河北省,廊坊市
738,3161,本科二批第一次,文科,9,西安思源学院（民办）,514,1:1,379,379,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1545.dhtml,11,中国语言文学类,非定向,2,427,2,4,19000,校本部,包含专业：汉语言文学、汉语国际教育,12009,,陕西省,西安市
739,3162,本科二批第一次,文科,11,吉利学院（民办）,A09,1:1,379,379,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1283.dhtml,11,工商管理类,非定向,2,398,2,4,26800,成都校区,包含专业：财务管理、人力资源管理、审计学,16011,,浙江省,杭州市
740,3172,本科二批第一次,文科,6,哈尔滨信息工程学院（民办）,218,1:1,384,384,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-873.dhtml,11,财务管理,非定向,3,391,3,4,23800,校本部,,16961,,黑龙江省,哈尔滨市
741,3174,本科二批第一次,文科,24,陕西国际商贸学院（民办）,614,1:1,385,385,24,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1547.dhtml,11,财务管理,非定向,2,405,3,4,22000,校本部,,15057,,陕西省,咸阳市
742,3175,本科二批第一次,文科,12,黑龙江工商学院（民办）,A66,1:1,379,379,12,10,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1644.dhtml,11,会计学,非定向,4,399,4,4,24800,哈尔滨市,,15875,,黑龙江省,哈尔滨市
743,3178,本科二批第一次,文科,10,安庆师范大学,050,1:1,406,406,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-288.dhtml,11,地理科学（师范类）,非定向,5,460,5,4,5200,龙山校区,,7762,,安徽省,安庆市
744,3182,本科二批第二次,文科,45,黑龙江财经学院（民办）,A01,1:1,382,382,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,11,商务英语,非定向,1,382,0,4,24000,校本部,,18266,,黑龙江省,哈尔滨市
745,3189,本科二批第一次,文科,23,黑龙江工业学院,873,1:1,408,408,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-813.dhtml,11,市场营销,非定向,3,408,1,4,4500,校本部,,14636,,黑龙江省,鸡西市
746,3190,本科二批第一次,文科,43,丽江文化旅游学院（民办）,A33,1:1,381,381,43,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1663.dhtml,11,资产评估,非定向,2,390,2,4,21500,校本部,,17106,,云南省,丽江市
