,日期,平均涨幅,平均市净率,累乘净值
0,20150930,1.00414863066563,3.852269577131536,3.5124403877394377
0,20151008,1.0507400283807622,3.8365776733367483,3.690661712699072
0,20151009,1.020223877310334,4.129184311666138,3.7653012023706456
0,20151012,1.0523164476105198,4.304010714636745,3.962288385462297
0,20151013,1.0159978309085447,4.197705045733508,4.025676405063813
0,20151014,0.9862863009823044,4.242964405146937,3.9704694905021296
0,20151015,1.039143641082698,4.322495063295271,4.1258881231681475
0,20151016,1.0190624196543199,4.332278383094606,4.204537534018753
0,20151019,1.0005376083555357,4.230695436787824,4.206797928528205
0,20151020,1.023352797701239,4.299518355029983,4.305038429523116
0,20151021,0.9252016480122721,4.14366019552115,3.983028649750951
0,20151022,1.0462272195354716,4.271084294059259,4.167152989559061
0,20151023,1.037911204931547,4.125758017487715,4.3251347805273435
0,20151026,1.0116861290544623,4.321758413049308,4.3756788637505295
0,20151027,1.0090519468491046,4.47792477377013,4.41528727625395
0,20151028,0.9760547117944239,4.300624479291555,4.309561949913636
0,20151029,1.0122554787444664,4.492949515843067,4.362377694788764
0,20151030,0.9988589533288336,4.463355583329138,4.357400018241754
0,20151102,0.9788692594580918,4.387007958216248,4.265324929018981
0,20151103,1.0026876975675465,4.441129752144651,4.276788832455501
0,20151104,1.0577351493374958,4.723074343469406,4.523709874382253
0,20151105,1.0027922178816868,4.587550140452012,4.536341057985067
0,20151106,1.0308792131353934,4.6283997216704815,4.676419700369424
0,20151109,1.020391717069918,4.5635420836367855,4.771779927799548
0,20151110,1.0090831036715,4.705599023141383,4.815122499581334
0,20151111,1.024162141606851,4.64753512754305,4.931466171270553
0,20151112,1.007410392068261,4.635677134850659,4.968010269071034
0,20151113,0.9744525505857898,4.489372036711083,4.841090278032666
0,20151116,1.025297182605797,4.736134290289129,4.963556222807207
0,20151117,0.9919691322424564,4.813450935377354,4.923694559174709
0,20151118,0.9803392000609734,4.901260946057961,4.826890785485902
0,20151119,1.0328422124933627,4.917444685748933,4.985416558345085
0,20151120,1.0179264725902093,4.854749267039478,5.074787491629033
0,20151123,0.9935295302797026,4.894772777320621,5.041951232827503
0,20151124,1.0169407624760818,4.954439347004808,5.127365731078822
0,20151125,1.0218578396186133,4.976369801102609,5.239438868894717
0,20151126,0.9958065578484817,5.09893315301602,5.21746758509159
0,20151127,0.9325307831823699,4.641876902535807,4.8654491333540895
0,20151130,1.0107551889624824,4.550290214438324,4.917777958170659
0,20151201,1.0012141457449972,4.569929621317723,4.923748857353414
0,20151202,0.9909805149447535,4.5391671828341185,4.879339178118728
0,20151203,1.029257532555599,4.721689707518214,5.022096602972346
0,20151204,0.9983077801338944,4.576701421295951,5.013598111331295
0,20151207,1.0151358957517684,4.659429382823306,5.089483409685669
0,20151208,0.9794007927829794,4.253637954345447,4.984644086301965
0,20151209,0.9962287574584243,4.417549430054178,4.9658457844690895
0,20151210,0.9975699938485176,4.483606215750376,4.953778748665517
0,20151211,0.9918765722239964,4.429405225523875,4.913537084782431
0,20151214,1.022969970349474,4.7009970758932615,5.026400885930924
0,20151215,1.0128063433580992,4.691991049871532,5.090770701531609
0,20151216,1.0099119572502484,4.705670234604772,5.141230203096007
0,20151217,1.0318958131296951,4.679756831097873,5.305213920910702
0,20151218,1.0006735970809124,4.981870764906866,5.308787497521443
0,20151221,1.011901242134289,4.844319233807486,5.371968662968932
0,20151222,1.0122859130827966,4.959132550647302,5.437968203045675
0,20151223,0.9891935077264842,4.965947377318095,5.379202841675837
0,20151224,1.0010234580915427,4.764558816496191,5.384708230350199
0,20151225,1.009896696309059,4.929969250644277,5.437999052418865
0,20151228,0.9762210792742452,4.6816157618286445,5.308689304044667
0,20151229,1.0137096994587023,4.806129728588319,5.381469838922746
0,20151230,1.0127608606057503,4.92273339173267,5.45014202539129
0,20151231,0.9838971377428948,4.76010987340731,5.362379139074753
0,20160104,0.9097165272819937,4.389809178488604,4.878244928368492
0,20160105,0.9797453154185403,4.442716137920208,4.779437616033283
0,20160106,1.032702895079563,4.558632578449533,4.935739062929736
0,20160107,0.9073035485301492,4.091845598829115,4.478213566415023
0,20160108,1.0119460819112218,4.272779701271451,4.531710672495361
0,20160111,0.9214783640149863,3.9580866962352617,4.1758733366802785
0,20160112,1.0001432748307197,3.9434462936508905,4.176471634225698
0,20160113,0.9575610851250214,3.8641286168401012,3.9992267100630308
0,20160114,1.0411011965504615,4.010028541805242,4.163599713123187
0,20160115,0.9574144193849413,3.7288967009466427,3.9862904018911443
0,20160118,1.023131373347217,3.661935536103753,4.078498773447715
0,20160119,1.044561539803394,3.7639424278632188,4.260242958878799
0,20160120,0.9929912960099032,3.695225146605388,4.230384177054124
0,20160121,0.9543488217445035,3.6074214678186354,4.037262154898195
0,20160122,1.0195890522004327,3.707998944289983,4.116348293997327
0,20160125,1.0154504118685008,3.7561651513137497,4.179947570533787
0,20160126,0.9168081163054522,3.4337568099571922,3.8322098583966326
0,20160127,0.9880371226173311,3.5176477725261974,3.786365601755979
0,20160128,0.9486114829295454,3.5837920252489033,3.5917898883951596
0,20160129,1.0431154355265755,3.6020595349017754,3.746651473753267
0,20160201,0.9857276308054052,3.561514503534182,3.6931778806763873
0,20160202,1.0409383799060692,3.63309322279272,3.8443705998162088
0,20160203,1.0062837929137027,3.5475016452721997,3.868527828548981
0,20160204,1.0262899527193305,3.64677789766786,3.970231242254948
0,20160205,0.9893209035386178,3.562057452730509,3.927832759844914
0,20160215,1.0000890251360601,3.5508144353204654,3.928182435690781
0,20160216,1.0478428810893503,3.6722279747130435,4.116118000858809
0,20160217,1.016980004678835,3.678578877847763,4.186009703772029
0,20160218,0.999686457363854,3.7796503336035,4.1846972112545755
0,20160219,1.0062018211583759,3.781749458569815,4.210649954960731
0,20160222,1.0252249979342056,3.875528460688462,4.316863591376278
0,20160223,0.9952835836363297,3.8486785098448193,4.296503465294179
0,20160224,1.0042884668539727,3.89836487286981,4.314928877993071
0,20160225,0.912377247280033,3.5143624138539495,3.9368429319124396
0,20160226,0.9992303696315323,3.773448616664793,3.9338130180361524
0,20160229,0.9334147711617563,3.483984164572786,3.671879178023353
0,20160301,1.0257965277236343,3.5991619346307675,3.766600911037068
0,20160302,1.0564243241448852,3.8157897788745556,3.979128821765843
0,20160303,1.002662055941419,4.118195385492646,3.9897214852874963
0,20160304,0.9627319475992291,4.143412443180153,3.84103233590932
0,20160307,1.0280200120017353,4.299455342619308,3.948658108060553
0,20160308,1.0090013276683456,4.346750583075309,3.984201273541476
0,20160309,0.9754294868929706,4.1700420880819715,3.886307403928882
0,20160310,0.9818335088791226,4.061680805301352,3.8157068349824077
0,20160311,0.9993826371024761,4.131111916845301,3.8133511591546614
0,20160314,1.04167710315445,4.176247399614163,3.972280588778892
0,20160315,0.9922988227295274,4.186111686501925,3.9416893517966485
0,20160316,0.9901201158390809,4.188586434047147,3.9027459176025694
0,20160317,1.0389084886364295,4.205448754016616,4.054595862788481
0,20160318,1.0412068818398652,4.157366258600522,4.221673115414812
0,20160321,1.0304075886403774,4.224200845032147,4.350044014882486
0,20160322,0.9979101300809663,4.186513634648137,4.340952988749311
0,20160323,1.0120858434984215,4.153436044223482,4.393417067205339
0,20160324,0.9843274203163095,3.965437310108545,4.324560888135878
0,20160325,1.0089552957661843,4.0037882851324555,4.363288609948007
0,20160328,0.9946949680143723,4.057513472396076,4.340141224309708
